evaluation_status	missing_evidence	chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_observed_fraction	rrbs_observed_bp	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
excluded	repeat_content;conservation	NC_051807.1	67665045	67732484	67439	convergent	LOC111095269	LOC111095270	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9886420463087164	0.44333333333333336	1.006824160347879	0.53	0.05081363188121906	1.0	78.23461709371428	0.0303978410118774	2050	19.18783361261541	26236	6576141	2858148	459160	29449	0.616	0.5053	0.4443	0.1987	0.2325	0.3994	38.0
excluded	repeat_content;conservation	NC_051807.1	72901974	72956918	54944	convergent	RBM47	CHRNA9	True	False	True	True	False	False	True	True	False	True	False		False		True	False	False	1.10273799089411	0.7346666666666667	1.0308756106955579	0.605	0.057883087364011786	57.0	77.34630401098906	0.06097117064647641	3350	14.10207245349884	245554	1345459	27472	13405	31393	0.243	0.0693	0.49	0.6617	0.8637	0.4655	54.9
excluded	repeat_content;conservation	NC_051807.1	73210443	73261055	50612	convergent	LOC119871251	TRNAK-CUU-6	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.96666450548951	0.363	0.9356468464449048	0.227	0.04927574223886351	5.0	84.03804367858093	0.07606891646249901	3850	13.314209972109113	35749	1039156	192116	3060	0	0.8197	0.4037	0.1743	0.7297	0.2784	0.4812	61.6
excluded	repeat_content;conservation	NC_051807.1	74470819	74522415	51596	convergent	LOC106558641	LOC111095389	True	False	True	False	False	True	True	True	False	True	False		False		True	False	False	1.1038849325204405	0.7366666666666667	1.0867467391982675	0.7103333333333334	0.057281263652511405	42.0	86.84456310272216	0.05814404217381192	3000	12.542776691286187	96617	221690	53300	27502	27502	0.261	0.143	0.0793	0.7923	0.5502	0.3652	25.6
excluded	repeat_content;conservation	NC_051807.1	76113264	76180116	66852	convergent	LOC111095297	LOC102153709	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9127963143483598	0.09633333333333334	0.9244747514650226	0.16866666666666666	0.048133256367922546	1.0	81.17724787394205	0.03365643511039311	2250	16.654701693852743	53310	1871763	1703373	219952	1875	0.9303	0.5053	0.2947	0.4163	0.3666	0.5027	68.8
excluded	repeat_content;conservation	NC_051807.1	76613649	76664485	50836	convergent	ARAP2	LOC100688576	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9279880552916676	0.17	0.9488598698825204	0.29333333333333333	0.049747054479892396	1.0	84.15740629842254	0.03641120465811629	1851	13.342273950576782	14067	2364140	2195750	45500	45500	0.751	0.5053	0.1697	0.725	0.1696	0.4641	54.0
excluded		NC_051807.1	77813684	77865855	52171	convergent	LOC111095391	LOC111095392	True	False	False	False	False	False	False	False	False	False	False	38.77	False	6.1870400000000005	False	True	False	0.894552396262611	0.051333333333333335	0.8600975151824293	0.03233333333333333	0.04721091174108134	1.0	74.68839437311345	0.021084510551839145	1100	19.179609727859496	214769	3564842	3396452	1103699	329130	0.964	0.5053	0.614	0.2	0.8283	0.6223	92.2
excluded	repeat_content;conservation	NC_051807.1	81859047	81912809	53762	convergent	LOC119872911	LOC119871343	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9233843575826433	0.14433333333333334	0.9363213141486049	0.22966666666666666	0.049360149847137935	0.0	85.33332523546721	0.03534094713738328	1900	12.169623250546662	385928	7611001	3966029	216448	44557	0.8097	0.885	0.122	0.818	0.9476	0.7165	98.3
excluded	repeat_content;conservation	NC_051807.1	85288823	85342443	53620	convergent	LOC111095403	LOC100686918	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.1506942519319898	0.7996666666666666	1.0632533251941203	0.671	0.060790069121989	38.0	80.08302784685456	0.07417008578888475	3977	16.695810219757245	159367	4713437	536324	844	33294	0.1783	0.1623	0.347	0.4113	0.734	0.3666	26.5
excluded	repeat_content;conservation	NC_051808.1	1943254	2003893	60639	convergent	LOC102151881	LOC111095689	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9429891863009863	0.245	0.900432898747921	0.07433333333333333	0.050762422041814935	1.0	73.91881282155107	0.03380662609871535	2050	16.577078819274902	476427	6753568	1548021	339521	34553	0.6207	0.5053	0.6447	0.4263	0.97	0.6334	93.3
excluded	repeat_content;conservation	NC_051808.1	4984288	5034699	50411	convergent	LOC111095431	LOC111095433	True	False	False	False	False	False	True	False	False	False	False		False		True	False	False	1.209442263101936	0.86	1.1692376630485057	0.8153333333333334	0.06241655613533816	28.0	73.74332846312964	0.11802979508440618	5950	16.896765459667552	134493	3717648	235220	176505	16052	0.1513	0.2137	0.6523	0.394	0.6731	0.4169	41.6
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	5485501	5546210	60709	convergent	LOC102155069	SLC35F3	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9491694573819623	0.2783333333333333	0.9562732093632221	0.32366666666666666	0.04970054992161896	3.0	82.22450878371053	0.055181274605083264	3350	17.54496715126968	0	3211286	741582	13076	11030	0.7593	0.4403	0.247	0.332	0.0901	0.3738	28.2
excluded	repeat_content;conservation	NC_051808.1	6820779	6870891	50112	convergent	LOC119871610	LOC111095435	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9215807173566454	0.13566666666666666	0.9494436212033034	0.297	0.048129575674996844	1.0	75.73302133297608	0.05928719667943806	2971	17.035429231559867	120835	1881306	1233130	21282	1863	0.9303	0.5053	0.568	0.3813	0.6323	0.6035	90.2
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	12066504	12128157	61653	convergent	LOC111095700	SLC16A9	True	True	False	False	False	False	True	False	False	False	False		False		False	True	False	0.9989973788182873	0.4806666666666667	0.9569418810009956	0.326	0.052205248114691134	9.0	83.82842636108398	0.04460447991176423	2750	16.98003171682358	0	3347478	131631	58777	69057	0.488	0.3503	0.1807	0.387	0.0901	0.2992	5.6
excluded	repeat_content;conservation	NC_051808.1	13169783	13237184	67401	convergent	CDK1	RHOBTB1	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.1075254273071315	0.743	1.0444587620690464	0.6346666666666667	0.05850785119103586	37.0	73.66470651174414	0.08605213572498924	5800	13.2866012957189	3483	2241325	33700	20340	12954	0.231	0.1673	0.655	0.7337	0.1074	0.3789	31.0
excluded	repeat_content;conservation	NC_051808.1	14781335	14832377	51042	convergent	LOC111095463	LOC119871460	True	False	True	False	False	False	False	False	False	False	False		False		True	False	False	1.3103938498807772	0.9296666666666666	1.5154022645175458	0.958	0.07178227507553557	51.0	76.52709343319847	0.04114258845656518	2100	17.80816283592811	56856	637952	442444	130207	15939	0.0553	0.0987	0.529	0.3083	0.3808	0.2744	2.2
excluded	repeat_content;conservation	NC_051808.1	17362530	17419663	57133	convergent	LOC100856460	LOC100686735	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.8844504108365201	0.03866666666666667	0.8885522244135939	0.052333333333333336	0.04761647898308713	1.0	86.5356169646641	0.04638300106768418	2650	15.979933950636122	8904	1946263	2063595	930798	3957	0.953	0.5053	0.0887	0.4847	0.1362	0.4336	46.0
excluded	repeat_content;conservation	NC_051808.1	28998408	29056566	58158	convergent	LOC102155105	LOC111095511	True	False	False	False	False	False	True	False	False	True	False		False		True	False	False	1.3951907672220913	0.9553333333333334	1.5240059957027434	0.9596666666666667	0.07316053165160338	19.0	74.3441428190918	0.40651329137865816	23642	15.052707119866701	172513	5376944	81259	52180	42941	0.0483	0.2673	0.6283	0.5697	0.7607	0.4549	52.3
excluded	repeat_content;conservation	NC_051808.1	36047237	36120971	73734	convergent	LOC100684047	LOC111095523	True	False	False	False	False	False	True	False	False	False	False		False		True	True	False	1.0080237413735103	0.5136666666666667	1.0117759751826525	0.553	0.05215726948951864	23.0	66.8441535571836	0.07188000108498115	5300	18.546156249326817	59104	1234607	125965	64507	20551	0.491	0.2423	0.804	0.2457	0.3948	0.4356	46.6
excluded	repeat_content;conservation	NC_051808.1	37518160	37569466	51306	convergent	THOC3	CPLX2	True	False	False	True	False	True	True	True	False	True	False		False		True	False	False	1.111430430965092	0.7493333333333333	1.1093901727467774	0.7433333333333333	0.05654949178045106	21.0	85.41591276202286	0.05554905858963864	2850	18.852670835124123	131187	225082	25653	20316	33818	0.2793	0.2543	0.1207	0.2237	0.6646	0.3085	8.2
excluded	repeat_content;conservation	NC_051808.1	37795829	37851034	55205	convergent	LOC119871736	SFXN1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.1336369491187075	0.781	1.06318099411577	0.671	0.058341296528848834	24.0	78.89724474400282	0.1585001358572593	8750	13.352946751206009	51569	504700	305271	23459	3625	0.236	0.2363	0.4083	0.7237	0.3572	0.3923	34.9
excluded	repeat_content;conservation	NC_051808.1	42728958	42791035	62077	convergent	LOC119871511	LOC100687995	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	0.9420107635339726	0.24133333333333334	0.9320170225799084	0.20833333333333334	0.04992783814906081	0.0	92.6852175394694	0.02174718494772621	1350	12.625003046459621	59996	672371	168565	76323	51435	0.7273	0.885	0.005	0.785	0.3948	0.5594	83.3
excluded	repeat_content;conservation	NC_051808.1	55513056	55565959	52903	convergent	LOC106558729	LOC119871746	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.2157132856678385	0.866	1.1797115826845168	0.824	0.06276250276357899	37.0	69.9036397974865	0.14460427574995746	7650	14.320160592303557	10493	4219046	169920	2382	2382	0.144	0.1673	0.7477	0.639	0.1477	0.3691	26.9
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	56109927	56183571	73644	convergent	LOC111095578	GRIA1	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0336818238407723	0.586	0.9765592839941383	0.42033333333333334	0.05306749852668872	1.0	74.63184180773932	0.07567486828526425	5573	18.10064763501163	0	3611804	777162	45836	12106	0.4343	0.5053	0.617	0.281	0.0901	0.3856	32.8
excluded	repeat_content;conservation	NC_051808.1	61210674	61263506	52832	convergent	CSPG4B	LOC119871643	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1507756183001057	0.7996666666666666	1.0652692554071546	0.676	0.06109073571025892	31.0	81.70672803311734	0.07003331314354937	3700	18.110070938534207	87090	1219976	1427710	60102	31768	0.1717	0.1987	0.2703	0.28	0.516	0.2873	3.7
excluded	repeat_content;conservation	NC_051808.1	64067111	64119158	52047	convergent	LOC102157144	LOC100687852	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9366845781481052	0.214	0.9539550262257457	0.31333333333333335	0.04995830444334225	0.0	79.13850551157925	0.0347378331123792	1808	21.02932098388672	368134	4076020	1326175	25189	22185	0.7227	0.885	0.3967	0.098	0.9416	0.6088	91.1
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	65949583	66022083	72500	convergent	LOC100687240	MRPS30	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9389575515823305	0.225	0.9392649941489101	0.24233333333333335	0.04935588620156101	1.0	80.20697157723563	0.057931034482758624	4200	14.782979687777432	0	5968719	1244226	7057	9474	0.8097	0.5053	0.3393	0.594	0.0901	0.4677	55.7
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	76456036	76509373	53337	convergent	DROSHA	CDH6	True	True	False	False	False	True	False	False	False	False	False		False		False	False	False	1.0358095867634223	0.593	1.0213337866783143	0.58	0.052848249148700864	13.0	86.52990739485797	0.06374561748879765	3400	15.192611163003104	0	132659	639037	55665	11687	0.4463	0.3137	0.0887	0.558	0.0901	0.2994	5.9
excluded	repeat_content;conservation	NC_051808.1	77033647	77089414	55767	convergent	TMEM125	LOC102156164	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9590706032893355	0.32466666666666666	0.9646605646985132	0.368	0.05066127420267321	0.0	78.9183160463969	0.02151810210339448	1200	14.125899195671082	561530	711485	1217863	2975	2937	0.631	0.885	0.4077	0.6587	0.9807	0.7126	98.0
excluded		NC_051808.1	81940968	82004288	63320	convergent	LOC100685641	LOC479379	True	False	False	False	False	False	False	True	False	False	False	34.07	False	4.810820000000001	False	True	False	0.9191084706705165	0.124	0.9294843784868717	0.19366666666666665	0.048731858134625654	1.0	74.37773564176739	0.04185091598231207	2650	23.324533803122385	52372	5622583	5024402	10083	64427	0.883	0.5053	0.6267	0.0327	0.3619	0.4819	61.8
excluded	repeat_content;conservation	NC_051808.1	83742031	83797839	55808	convergent	CDH12	LOC111095663	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9461051481337948	0.2623333333333333	0.9758359038239058	0.417	0.05067879157663129	0.0	83.67114659150441	0.0860091743119266	4800	17.326953747915844	244935	7419890	3227095	742727	12344	0.6297	0.885	0.186	0.349	0.8627	0.5825	86.6
excluded	repeat_content;conservation;TAD_assignment	NC_051808.1	87580819	87638502	57683	convergent	ZNF622	LOC106558684	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.2136024533617322	0.8633333333333333	1.2260801753252744	0.8633333333333333	0.06363616802995252	6.0	86.30699431962071	0.4706759357176291	27150	12.811821943688615	0	11259615	45463	13763	16622	0.132	0.388	0.0917	0.7723	0.0901	0.2948	5.2
excluded	repeat_content;conservation	NC_051809.1	2620428	2685222	64794	convergent	OPCML	NTM	True	False	False	True	False	False	True	False	False	True	False		False		False	False	False	1.0631950994858919	0.6653333333333333	1.0405108141154051	0.627	0.05341426667394241	1.0	73.0008154484763	0.10340463623174985	6700	20.44878254879962	347175	1683777	32397	849333	37204	0.4123	0.5053	0.672	0.1253	0.9331	0.5296	77.2
excluded	repeat_content;conservation	NC_051809.1	6345291	6400601	55310	convergent	LOC111096091	LOC119871991	True	False	False	False	False	False	True	False	False	False	False		False		False	True	False	0.9563979376110822	0.31433333333333335	0.9922553485631943	0.4796666666666667	0.05065921322519632	1.0	87.9234464929459	0.04248779605857892	2350	8.942621741976057	47946	5403898	229522	332823	5403	0.631	0.5053	0.0607	0.964	0.3378	0.4998	67.7
excluded	repeat_content;conservation	NC_051809.1	14259045	14318214	59169	convergent	LOC119871999	LOC111095807	True	False	False	False	False	False	True	False	False	False	False		False		True	False	False	1.2181537427651228	0.867	1.1639244975328444	0.8093333333333333	0.06284091681644682	7.0	76.06900752746667	0.1978231844377968	11705	17.831404368222845	36371	2076373	158811	86963	17739	0.1433	0.3723	0.5503	0.3063	0.2835	0.3312	13.9
excluded	repeat_content;conservation	NC_051809.1	18909987	18974471	64484	convergent	C5H11orf71	LOC119881489	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9664817919832563	0.36133333333333334	0.9706611296221613	0.39466666666666667	0.049479631500000044	0.0	82.61059920928058	0.05272625767632281	3400	16.569085587846473	7771	2577202	105143	2194	2303	0.7913	0.885	0.232	0.427	0.1304	0.4931	65.3
excluded	repeat_content;conservation	NC_051809.1	23237689	23310760	73071	convergent	LOC111095852	C5H11orf87	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9532966750181777	0.30033333333333334	0.9147917193248868	0.12733333333333333	0.04939927393186431	1.0	80.42002310752869	0.027370639514992266	2000	16.28206892671256	75776	1689813	439216	7316	3333	0.8037	0.5053	0.329	0.4533	0.4663	0.5115	71.1
excluded	repeat_content;conservation	NC_051809.1	27846016	27902436	56420	convergent	LOC100687870	LOC111095862	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9406139308506952	0.23366666666666666	0.8624773051614905	0.033	0.04870664266620222	1.0	80.02682565387927	0.033676001417936904	1900	21.959338063779086	174226	3229833	1155416	8319	8319	0.887	0.5053	0.35	0.065	0.7647	0.5144	72.5
excluded	repeat_content;conservation	NC_051809.1	32059172	32124240	65068	convergent	LOC119871841	LOC111095870	True	False	False	False	False	True	True	True	False	False	False		False		True	False	False	1.0484453489155054	0.6313333333333333	1.0558081060871483	0.6573333333333333	0.053586219878604895	11.0	65.76767080721228	0.07607426077334481	4950	16.675002914960267	41706	58754	64290	6311	6901	0.4017	0.3303	0.8227	0.413	0.3082	0.4552	52.9
excluded	repeat_content;conservation	NC_051809.1	47160487	47220638	60151	convergent	LOC119871875	LOC100684598	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9407797720986759	0.23466666666666666	0.9347793978407979	0.224	0.05012964215593487	0.0	74.19558490850987	0.03241841365895829	1950	20.50100091934204	165562	1823108	191651	4454	17552	0.7003	0.885	0.6333	0.1237	0.7467	0.6178	92.0
