genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status	selected_1kb_previously	small_variant_review	small_variant_PASS_SNP_records	small_variant_PASS_nonSNP_records	SV_review	conservation_status	T_cell_accessibility_status	CAR_T_functional_safety_status	decision_status	previous_atac_mean	previous_atac_length_matched_percentile	gate_evidence_dogs_min	gate_evidence_dogs_median	gate_evidence_dogs_max	exploratory_Pareto_front
LOC119876429/LOC119872513	NC_051811.1	17234956	17235456	500	1.2144937517642975	1.0	88.04311215897609	0.0	0.0		0.0	99	1.0	0.20583	4.899	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2145019176006318	88.26666666666667	17	29.5	40	False
LOC119876429/LOC119872513	NC_051811.1	17235206	17235706	500	1.103364311337471	1.0	75.61468507915123	0.0	0.0		0.0	105	1.0	0.348952	5.679	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.103371733546257	76.0	10	28.0	40	False
LOC119876429/LOC119872513	NC_051811.1	17235456	17235956	500	1.193365239739418	1.0	86.39272482317278	0.0	0.1	33.33333206176758	1.0	105	1.0	0.43975200000000003	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1921181209087373	86.5	10	28.0	46	False
LOC119876429/LOC119872513	NC_051811.1	17235706	17236206	500	1.358477736234665	1.0	95.35197036039071	3.0	0.112	35.27677304404123	46.0	0	1.0	0.22067400000000004	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.3572616945505143	95.33333333333334	26	35.0	46	False
LOC119876429/LOC119872513	NC_051811.1	17235956	17236456	500	1.6301226303577423	1.0	98.14752441899628	3.0	0.3	68.2643445332845	60.0	85	1.0	0.203984	4.836	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.6310728163719177	98.16666666666667	29	37.0	57	False
LOC119876429/LOC119872513	NC_051811.1	17236206	17236706	500	1.477324290037155	1.0	97.10340181879421	3.0	0.288	68.96402078204684	60.0	94	1.0	0.35972400000000004	5.585	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.4731002613306046	97.06666666666666	16	34.0	57	False
LOC119876429/LOC119872513	NC_051811.1	17236456	17236956	500	1.0500101897716523	1.0	64.73560121252947	0.0	0.0		0.0	50	1.0	0.28297200000000006	5.585	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0448740434646606	64.43333333333334	16	24.5	34	False
LOC119876429/LOC119872513	NC_051811.1	17236706	17237206	500	1.118935796022415	1.0	77.93869989895587	0.0	0.0		0.0	51	1.0	0.10289000000000001	4.871	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1177590194940568	78.13333333333333	16	22.0	29	False
LOC119876429/LOC119872513	NC_051811.1	17236956	17237456	500	1.0643562669754028	1.0	68.47423374873695	0.0	0.0		0.0	91	1.0	0.13882399999999998	4.871	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0631791237592698	68.7	9	20.0	26	False
LOC119876429/LOC119872513	NC_051811.1	17237206	17237706	500	1.0073764400482177	1.0	53.28393398450657	0.0	0.0		0.0	242	1.0	0.231366	3.578	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0073832174539565	54.03333333333333	9	23.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17237456	17237956	500	1.0348531861305237	1.0	60.828561805321655	0.0	0.0		0.0	338	1.0	0.21727	3.694	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0371005868911742	62.06666666666667	16	24.5	34	False
LOC119876429/LOC119872513	NC_051811.1	17237706	17238206	500	1.0301424949169158	1.0	59.58235095991916	0.0	0.0		0.0	259	1.0	0.10689799999999998	3.694	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0323898686170578	60.73333333333333	14	23.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17237956	17238456	500	0.9981230919361115	1.0	50.185247558100365	0.0	0.0		0.0	82	1.0	0.04712600000000001	2.036	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9958655418157577	50.63333333333333	14	19.5	25	False
LOC119876429/LOC119872513	NC_051811.1	17238206	17238706	500	0.9285081944465637	1.0	30.178511283260356	0.0	0.0		0.0	80	1.0	0.06683599999999999	2.675	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9262501933574676	30.966666666666665	8	18.0	24	False
LOC119876429/LOC119872513	NC_051811.1	17238456	17238956	500	0.9165167989730835	1.0	26.33883462445268	0.0	0.0		0.0	267	1.0	0.143342	3.794	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9165229897499084	27.833333333333332	8	15.5	23	False
LOC119876429/LOC119872513	NC_051811.1	17238706	17239206	500	0.9349539524316788	1.0	31.929942741663858	0.0	0.0		0.0	370	1.0	0.164294	3.828	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9258234077692031	30.866666666666664	11	20.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17238956	17239456	500	1.0458308017253877	1.0	63.89356685752779	0.0	0.0		0.0	183	1.0	0.34864999999999996	5.411	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.040493248820305	63.5	14	22.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17239206	17239706	500	1.0191281957626344	1.0	56.4499831593129	0.0	0.0		0.0	0	1.0	0.51609	7.169	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0239963330030442	58.13333333333334	11	16.5	26	False
LOC119876429/LOC119872513	NC_051811.1	17239456	17239956	500	0.9266296565532685	1.0	29.57224654765914	0.0	0.0		0.0	27	0.996	0.3547389558232932	7.169	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.925710611820221	30.833333333333336	5	15.5	27	False
LOC119876429/LOC119872513	NC_051811.1	17239706	17240206	500	0.994168547987938	1.0	49.27585045469855	0.0	0.0		0.0	27	0.996	0.26706224899598396	4.507	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9893949410915375	48.93333333333334	5	21.0	28	False
LOC119876429/LOC119872513	NC_051811.1	17239956	17240456	500	0.9877521803379059	1.0	47.52441899629505	0.0	0.0		0.0	234	0.998	1.1728677354709418	10.452	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9849728560447693	47.4	10	19.0	28	False
LOC119876429/LOC119872513	NC_051811.1	17240206	17240706	500	0.9570114512443543	1.0	38.12731559447625	0.0	0.0		0.0	273	0.998	1.702625250501002	10.452	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9570179089307785	39.166666666666664	10	19.0	27	False
LOC119876429/LOC119872513	NC_051811.1	17240456	17240956	500	1.0325486198663711	1.0	60.188615695520376	0.0	0.1	100.0	2.0	39	1.0	0.626324	8.46	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0325555753707887	60.9	13	21.0	27	False
LOC119876429/LOC119872513	NC_051811.1	17240706	17241206	500	1.0385991878509522	1.0	61.97372852812395	0.0	0.1	100.0	2.0	0	1.0	0.09237999999999999	4.737	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0387121965885162	62.73333333333333	12	19.5	24	False
LOC119876429/LOC119872513	NC_051811.1	17240956	17241456	500	1.0857008565664292	1.0	72.98753789154597	0.0	0.0		0.0	0	1.0	0.205454	4.737	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0874588141441346	73.56666666666666	12	20.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17241206	17241706	500	1.0805358209609985	1.0	72.04445941394408	0.0	0.3	97.27003479003906	67.0	43	1.0	0.33257400000000004	4.637	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.082187752366066	72.73333333333333	8	20.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17241456	17241956	500	1.0084480146169663	1.0	53.68811047490738	0.0	0.3	97.27003479003906	67.0	47	1.0	0.410326	4.222	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0084548223018646	54.400000000000006	8	21.0	28	False
LOC119876429/LOC119872513	NC_051811.1	17241706	17242206	500	1.0216913964748382	1.0	57.022566520714044	0.0	0.0		0.0	131	1.0	0.28107800000000005	4.021	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0216982810497284	57.733333333333334	12	22.0	28	False
LOC119876429/LOC119872513	NC_051811.1	17241956	17242456	500	1.0436163250207902	1.0	63.55675311552711	0.0	0.0		0.0	127	1.0	0.203076	3.862	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0436233687400818	64.23333333333333	10	17.0	27	False
LOC119876429/LOC119872513	NC_051811.1	17242206	17242706	500	1.0232826268672943	1.0	57.35938026271472	0.0	0.0		0.0	0	1.0	0.17572000000000002	3.75	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0232895092964172	58.03333333333334	10	16.5	26	False
LOC119876429/LOC119872513	NC_051811.1	17242456	17242956	500	0.8836458598077297	1.0	17.514314584035027	0.0	0.012	100.0	1.0	148	0.972	0.11452674897119342	3.823	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.8836518002450466	19.233333333333334	1	15.0	29	False
LOC119876429/LOC119872513	NC_051811.1	17242706	17243206	500	0.9665356423556805	1.0	40.653418659481304	1.0	0.212	100.0	1.0	148	0.972	0.023991769547325095	6.575	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9667367278039456	41.8	1	25.0	30	False
LOC119876429/LOC119872513	NC_051811.1	17242956	17243456	500	1.2228426347970962	1.0	88.81778376557764	1.0	0.288	100.0	1.0	0	1.0	0.13070199999999998	6.575	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.221498914361	88.83333333333333	23	26.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17243206	17243706	500	1.2799930310249328	1.0	91.98383294038396	1.0	0.088	100.0	1.0	0	1.0	0.20986600000000002	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2784551203250885	92.03333333333333	25	27.5	39	False
LOC119876429/LOC119872513	NC_051811.1	17243456	17243956	500	1.2760404074192047	1.0	91.78174469518356	0.0	0.0		0.0	87	1.0	0.079646	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2783953013420104	92.03333333333333	23	32.0	39	False
LOC119876429/LOC119872513	NC_051811.1	17243706	17244206	500	1.2107317221164704	1.0	87.80734253957561	0.0	0.0		0.0	101	1.0	-0.04949800000000001	5.61	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2136498132944107	88.13333333333333	23	29.0	37	False
LOC119876429/LOC119872513	NC_051811.1	17243956	17244456	500	1.1010432280302047	1.0	75.4462782081509	0.0	0.0		0.0	106	1.0	-0.011453999999999994	3.661	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.100886424779892	75.8	17	28.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17244206	17244706	500	1.0246432633399964	1.0	57.66251263051533	0.0	0.0		0.0	92	1.0	0.018417999999999997	3.661	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0216071021556854	57.699999999999996	17	24.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17244456	17244956	500	1.0390873125791549	1.0	62.20949814752442	0.0	0.1	100.0	1.0	159	1.0	-0.182326	3.603	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.035096932888031	61.633333333333326	17	25.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17244706	17245206	500	0.9933147139549255	1.0	48.93903671269788	0.0	0.1	100.0	1.0	210	1.0	-0.10178000000000001	3.895	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9916392450332642	49.53333333333333	9	21.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17244956	17245456	500	0.9723154754638672	1.0	42.03435500168407	0.0	0.0		0.0	51	1.0	0.11116000000000001	4.752	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9723220423460007	43.1	9	18.5	29	False
LOC119876429/LOC119872513	NC_051811.1	17245206	17245706	500	1.020513739824295	1.0	56.719434152913436	0.0	0.1	100.0	1.0	0	1.0	0.346162	7.313	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0205206204652786	57.43333333333334	15	23.0	29	False
LOC119876429/LOC119872513	NC_051811.1	17245456	17245956	500	1.1244109265804292	1.0	78.67969013135736	0.0	0.1	100.0	1.0	62	1.0	0.390104	7.313	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1244184980392455	78.96666666666667	15	28.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17245706	17246206	500	1.2416888413429261	1.0	89.86190636577972	0.0	0.0		0.0	62	1.0	0.7128880000000001	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.241697210907936	90.03333333333333	23	30.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17245956	17246456	500	1.175495505452156	1.0	84.80970023576961	0.0	0.0		0.0	0	1.0	0.73067	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1755034128427506	85.0	16	28.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17246206	17246706	500	0.987161904990673	1.0	47.22128662849444	0.0	0.0		0.0	133	0.98	0.03667551020408164	7.044	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9880416664481163	48.63333333333333	2	21.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17246456	17246956	500	1.030371850311756	1.0	59.616032334119225	0.0	0.0		0.0	133	0.98	-0.11407142857142855	4.22	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0226634259819984	57.96666666666667	2	24.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17246706	17247206	500	1.1897716723680496	1.0	86.05591108117211	0.0	0.0		0.0	0	1.0	-0.030093999999999996	5.182	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1811911848783494	85.63333333333333	22	25.5	38	False
LOC119876429/LOC119872513	NC_051811.1	17246956	17247456	500	1.172451033949852	1.0	84.67497473896935	0.0	0.0		0.0	124	1.0	0.08737400000000001	5.182	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1724589270353318	84.83333333333334	20	25.0	38	False
LOC119876429/LOC119872513	NC_051811.1	17247206	17247706	500	1.0719327940940857	1.0	70.19198383294038	0.0	0.0		0.0	204	1.0	0.196168	4.179	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0717393389940262	70.66666666666667	8	22.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17247456	17247956	500	0.9442924535274506	1.0	35.062310542270126	0.0	0.0		0.0	280	1.0	0.147632	4.179	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9452700173854828	36.46666666666666	8	17.0	30	False
LOC119876429/LOC119872513	NC_051811.1	17247706	17248206	500	0.8780494919419288	1.0	16.23442236443247	0.0	0.0		0.0	292	0.992	0.08491129032258064	4.472	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.8815039484798908	18.633333333333333	2	16.0	30	False
