genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status
LOC119876429/LOC119872513	NC_051811.1	17246456	17246956	500	1.0226634259819984	1.0	57.96666666666667	0.0	0.0		0.0	133	0.98	-0.11407142857142855	4.22	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246706	17247206	500	1.1811911848783494	1.0	85.63333333333333	0.0	0.0		0.0	0	1.0	-0.030093999999999996	5.182	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246956	17247456	500	1.1724589270353318	1.0	84.83333333333334	0.0	0.0		0.0	124	1.0	0.08737400000000001	5.182	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247206	17247706	500	1.0717393389940262	1.0	70.66666666666667	0.0	0.0		0.0	204	1.0	0.196168	4.179	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247456	17247956	500	0.9452700173854828	1.0	36.46666666666666	0.0	0.0		0.0	280	1.0	0.147632	4.179	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247706	17248206	500	0.8815039484798908	1.0	18.633333333333333	0.0	0.0		0.0	292	0.992	0.08491129032258064	4.472	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247956	17248456	500	0.9763145945370197	1.0	44.266666666666666	0.0	0.0		0.0	153	0.992	0.08520362903225806	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248206	17248706	500	1.059910852432251	1.0	68.10000000000001	0.0	0.0		0.0	123	1.0	0.059116	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248456	17248956	500	1.0153587868213654	1.0	55.96666666666666	0.0	0.0		0.0	62	1.0	0.07640200000000001	4.269	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248706	17249206	500	0.9953312938213348	1.0	50.56666666666667	0.0	0.0		0.0	0	1.0	0.057596	4.269	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248956	17249456	500	0.968898929476738	1.0	42.233333333333334	0.0	0.012	84.00543975830078	4.0	117	1.0	0.006943999999999999	3.481	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249206	17249706	500	1.0467288181781769	1.0	64.63333333333333	0.0	0.1	84.00543975830078	4.0	140	1.0	-0.015666000000000006	3.728	0	0	0	0	166	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249456	17249956	500	1.0638814808130264	1.0	68.89999999999999	0.0	0.088	84.00543975830078	4.0	203	1.0	-0.019811999999999996	4.153	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249706	17250206	500	0.9928824369907379	1.0	49.833333333333336	0.0	0.0		0.0	180	1.0	0.744164	10.146	0	0	0	0	234	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249956	17250456	500	1.01760415995121	1.0	56.8	0.0	0.2	87.04986190795898	66.0	112	1.0	0.90666	10.146	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250206	17250706	500	0.9617515126466751	1.0	40.266666666666666	0.0	0.2	87.04986190795898	66.0	353	1.0	0.237928	5.315	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250456	17250956	500	0.9011124900579452	1.0	23.566666666666666	0.0	0.0		0.0	283	1.0	0.219584	4.334	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250706	17251206	500	1.0000331481695175	1.0	51.63333333333333	0.0	0.2	87.61343002319336	3.0	42	1.0	0.23266000000000003	4.021	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250956	17251456	500	1.046976744890213	1.0	64.66666666666666	0.0	0.2	87.61343002319336	3.0	47	1.0	0.151788	3.586	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251206	17251706	500	1.0199330341815949	1.0	57.266666666666666	0.0	0.1	100.0	1.0	118	1.0	0.106684	3.527	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251456	17251956	500	1.0065347603559494	1.0	53.86666666666666	0.0	0.1	100.0	1.0	232	1.0	0.20201999999999998	4.524	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251706	17252206	500	1.0428622567653656	1.0	64.06666666666668	0.0	0.0		0.0	411	1.0	0.32649600000000006	4.65	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251956	17252456	500	1.141809647321701	1.0	81.13333333333334	0.0	0.0		0.0	344	1.0	0.30236199999999996	4.65	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252206	17252706	500	1.1352382456064225	1.0	80.23333333333333	0.0	0.112	96.02063151768276	64.0	164	1.0	0.18308000000000002	4.775	0	0	0	0	167	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252456	17252956	500	1.045646717786789	1.0	64.5	0.0	0.4	78.58465480804443	64.0	140	1.0	0.09386600000000002	4.775	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252706	17253206	500	1.0349742690324784	1.0	61.6	0.0	0.288	71.80399719874065	44.0	145	1.0	0.17612799999999998	4.864	0	0	0	0	33	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252956	17253456	500	1.0146858073472977	1.0	55.733333333333334	0.0	0.1	60.52507400512695	6.0	325	1.0	0.25854000000000005	6.119	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17253206	17253706	500	0.9177529479265213	1.0	28.166666666666668	0.0	0.1	60.52507400512695	6.0	407	1.0	0.285402	6.119	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17253456	17253956	500	0.8620987700223923	1.0	14.399999999999999	0.0	0.0		0.0	157	1.0	0.530854	6.924	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17253706	17254206	500	0.8433896516561508	1.0	11.466666666666667	0.0	0.0		0.0	0	1.0	0.39402400000000004	6.924	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17253956	17254456	500	0.9246092065572739	1.0	30.433333333333334	0.0	0.1	100.0	2.0	0	1.0	0.15331600000000004	4.779	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17254206	17254706	500	1.067188924074173	1.0	69.56666666666666	0.0	0.1	100.0	2.0	0	1.0	0.29458799999999996	4.993	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17254456	17254956	500	1.0534558444023132	1.0	66.66666666666666	0.0	0.0		0.0	0	1.0	0.512606	5.783	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17254706	17255206	500	1.0018336271047592	1.0	52.166666666666664	0.0	0.0		0.0	0	1.0	0.695866	5.783	0	0	0	0	67	67	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17254956	17255456	500	0.9485005483627319	1.0	36.96666666666666	0.0	0.0		0.0	0	1.0	0.545462	4.93	0	0	0	0	317	317	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255206	17255706	500	1.040934761762619	1.0	63.56666666666667	0.0	0.0		0.0	19	1.0	0.21871399999999996	4.499	0	0	0	0	333	333	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255456	17255956	500	1.0639263652563096	1.0	68.93333333333334	0.0	0.0		0.0	19	1.0	0.18230200000000002	3.578	0	0	0	0	83	83	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255706	17256206	500	0.9186556758880615	1.0	28.46666666666667	0.0	0.012	78.44132232666016	66.0	0	1.0	0.24415199999999998	3.854	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17255956	17256456	500	1.0801781189441682	1.0	72.43333333333334	0.0	0.4	60.70986366271973	66.0	0	1.0	0.263206	5.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256206	17256706	500	1.1616429872512817	1.0	83.7	0.0	0.388	60.161468033938064	66.0	0	1.0	0.323442	5.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256456	17256956	500	0.9917109503746032	1.0	49.56666666666666	0.0	0.0		0.0	0	1.0	0.339102	4.702	0	0	0	0	217	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256706	17257206	500	1.012610956788063	1.0	55.233333333333334	0.0	0.0		0.0	0	1.0	0.202934	3.553	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256956	17257456	500	1.0389778350591659	1.0	62.866666666666674	0.0	0.0		0.0	0	1.0	0.256396	4.491	0	0	0	0	183	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257206	17257706	500	1.0667533653974532	1.0	69.5	0.0	0.0		0.0	61	1.0	0.280298	4.491	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257456	17257956	500	1.0476230231523513	1.0	64.7	0.0	0.0		0.0	61	1.0	0.322982	5.723	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257706	17258206	500	0.9309468265771866	1.0	32.06666666666666	0.0	0.0		0.0	0	1.0	0.7394200000000001	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257956	17258456	500	0.9275197870731354	1.0	31.266666666666666	0.0	0.0		0.0	178	1.0	0.51373	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258206	17258706	500	1.0179575773477554	1.0	56.93333333333334	0.0	0.1	90.16995239257812	5.0	178	1.0	0.209546	3.598	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258456	17258956	500	1.0948982545137405	1.0	74.9	0.0	0.1	90.16995239257812	5.0	80	1.0	0.333906	4.199	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258706	17259206	500	1.066507372379303	1.0	69.46666666666667	0.0	0.0		0.0	80	1.0	0.393446	4.438	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258956	17259456	500	1.0288630912303924	1.0	59.8	0.0	0.0		0.0	60	1.0	0.343494	4.438	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259206	17259706	500	0.9439073516130447	1.0	36.199999999999996	0.0	0.2	94.44197463989258	9.0	199	1.0	0.19351000000000002	4.233	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259456	17259956	500	0.8752855857610703	1.0	17.133333333333333	0.0	0.212	94.75657984895527	9.0	278	1.0	0.192552	3.595	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259706	17260206	500	0.9769576890468598	1.0	44.5	0.0	0.1	100.0	1.0	287	1.0	0.29025	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259956	17260456	500	1.0996818989515305	1.0	75.63333333333333	0.0	0.088	100.0	1.0	220	1.0	0.21020599999999998	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17260206	17260706	500	1.0542627506256104	1.0	66.83333333333333	0.0	0.0		0.0	136	1.0	0.14082600000000003	3.233	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17260456	17260956	500	0.9376794401407241	1.0	34.333333333333336	0.0	0.0		0.0	154	1.0	0.23349799999999998	3.233	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17260706	17261206	500	0.9738476012945175	1.0	43.5	0.0	0.0		0.0	90	1.0	0.32363	3.158	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17260956	17261456	500	1.02069096159935	1.0	57.46666666666667	0.0	0.0		0.0	150	1.0	0.40124999999999994	5.116	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17261206	17261706	500	1.0253660007715226	1.0	58.63333333333334	0.0	0.0		0.0	400	1.0	0.45673400000000003	5.116	0	0	0	0	178	178	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261456	17261956	500	1.0476861785650253	1.0	64.7	0.0	0.1	95.26402282714844	11.0	330	1.0	0.274276	2.95	0	0	0	0	428	428	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261706	17262206	500	0.9998742558956146	1.0	51.6	0.0	0.1	95.26402282714844	11.0	267	1.0	0.20895600000000003	4.038	0	0	0	0	422	422	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261956	17262456	500	0.9386431217193604	1.0	34.63333333333333	0.0	0.0		0.0	437	1.0	0.376176	4.038	0	0	0	0	172	172	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17262206	17262706	500	0.9585832116603852	1.0	39.5	0.0	0.0		0.0	289	1.0	0.35490999999999995	4.102	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262456	17262956	500	1.0500923303365708	1.0	65.36666666666666	0.0	0.0		0.0	39	1.0	0.38455999999999996	4.102	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262706	17263206	500	1.0457165031433104	1.0	64.53333333333333	0.0	0.2	61.061662673950195	3.0	0	1.0	0.510198	4.063	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262956	17263456	500	0.9763541058301926	1.0	44.333333333333336	0.0	0.2	61.061662673950195	3.0	0	1.0	0.479842	3.802	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263206	17263706	500	0.9053233293294907	1.0	24.633333333333333	0.0	0.0		0.0	82	1.0	0.225324	3.394	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263456	17263956	500	0.9828718011379242	1.0	46.666666666666664	0.0	0.0		0.0	153	1.0	0.119716	3.897	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263706	17264206	500	1.091534091949463	1.0	74.16666666666667	0.0	0.0		0.0	71	1.0	0.211634	3.897	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263956	17264456	500	1.05769828748703	1.0	67.63333333333334	0.0	0.2	100.0	2.0	184	1.0	0.29673	3.701	0	0	0	0	152	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264206	17264706	500	1.023732264995575	1.0	58.13333333333334	0.0	0.2	100.0	2.0	223	1.0	0.232238	3.701	0	0	0	0	402	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264456	17264956	500	1.0552887586355209	1.0	67.03333333333333	0.0	0.2	84.12796401977539	6.0	83	1.0	0.11506	3.488	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264706	17265206	500	0.9861194818019867	1.0	47.93333333333333	0.0	0.2	84.12796401977539	6.0	141	0.988	0.06602024291497975	3.488	0	0	0	0	394	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264956	17265456	500	0.9335273324251175	1.0	32.6	0.0	0.0		0.0	97	0.988	0.07242105263157894	3.563	0	0	0	0	144	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265206	17265706	500	1.0047970607280732	1.0	53.1	0.0	0.0		0.0	163	1.0	0.10166000000000001	3.563	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265456	17265956	500	1.0587138189077376	1.0	68.03333333333333	0.0	0.0		0.0	227	1.0	0.163502	2.493	0	0	0	0	61	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265706	17266206	500	1.1292822259664534	1.0	79.5	0.0	0.0		0.0	64	1.0	0.28458799999999995	2.493	0	0	0	0	311	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265956	17266456	500	1.07222616481781	1.0	70.76666666666667	0.0	0.0		0.0	58	1.0	0.21603599999999998	2.472	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17266206	17266706	500	0.8570815968513489	1.0	13.733333333333334	0.0	0.0		0.0	243	1.0	0.07892199999999999	2.443	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17266456	17266956	500	0.8211345171928406	1.0	8.966666666666667	0.0	0.0		0.0	414	1.0	0.029134000000000004	2.443	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17266706	17267206	500	0.9593392419815063	1.0	39.7	0.0	0.0		0.0	457	1.0	0.080792	2.949	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17266956	17267456	500	0.9391281462907791	1.0	34.833333333333336	0.0	0.0		0.0	239	1.0	0.082254	2.949	0	0	0	0	339	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17267206	17267706	500	0.929388723731041	1.0	31.766666666666666	0.0	0.0		0.0	11	1.0	0.2738439999999999	5.401	0	0	0	0	89	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17267456	17267956	500	0.8931897835731506	1.0	21.333333333333336	0.0	0.0		0.0	0	1.0	0.583506	5.401	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17267706	17268206	500	0.8757121231555939	1.0	17.166666666666668	0.0	0.0		0.0	0	1.0	0.43823600000000007	4.062	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17267956	17268456	500	0.9758427513837814	1.0	44.2	0.0	0.0		0.0	131	1.0	0.235394	3.607	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17268206	17268706	500	1.0073604090213775	1.0	54.03333333333333	0.0	0.0		0.0	131	1.0	0.325796	5.117	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17268456	17268956	500	0.9875392028093338	1.0	48.333333333333336	0.0	0.1	100.0	1.0	70	1.0	0.522528	6.226	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17268706	17269206	500	0.9277577803134919	1.0	31.3	0.0	0.1	100.0	1.0	70	1.0	0.48629400000000006	6.226	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17268956	17269456	500	0.8630133632421494	1.0	14.466666666666667	0.0	0.0		0.0	0	1.0	0.371442	4.778	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17269206	17269706	500	0.8471609904766083	1.0	12.066666666666666	0.0	0.0		0.0	184	1.0	0.315384	6.062	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17269456	17269956	500	0.9398498576879502	1.0	34.9	0.0	0.0		0.0	342	1.0	0.290596	6.062	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17269706	17270206	500	0.9583041182756424	1.0	39.43333333333333	0.0	0.1	100.0	1.0	240	1.0	0.268884	4.102	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17269956	17270456	500	0.9912348599433899	1.0	49.43333333333334	0.0	0.1	100.0	1.0	332	1.0	0.330692	5.328	0	0	0	0	161	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17270206	17270706	500	1.1111554250717164	1.0	77.2	0.0	0.0		0.0	481	1.0	0.391086	6.979	0	0	0	0	411	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17270456	17270956	500	1.0715126535892487	1.0	70.6	0.0	0.0		0.0	442	1.0	0.14286600000000002	6.979	0	0	0	0	439	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17270706	17271206	500	0.9727961803674698	1.0	43.233333333333334	0.0	0.0		0.0	244	0.998	0.016535070140280553	4.009	0	0	0	0	189	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17270956	17271456	500	0.9414259841442109	1.0	35.36666666666667	0.0	0.1	51.501243591308594	2.0	100	0.998	0.0942324649298597	3.34	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17271206	17271706	500	0.953250960111618	1.0	38.13333333333333	0.0	0.1	51.501243591308594	2.0	184	1.0	0.061892	5.003	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17271456	17271956	500	0.9739821889400482	1.0	43.53333333333333	0.0	0.0		0.0	117	1.0	0.020353999999999994	5.003	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17271706	17272206	500	0.9589480882883072	1.0	39.6	0.0	0.0		0.0	0	1.0	0.229574	5.939	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17271956	17272456	500	0.9015758680105209	1.0	23.799999999999997	0.0	0.0		0.0	27	0.97	0.6035195876288659	5.939	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17272206	17272706	500	0.8589964859485626	1.0	14.033333333333333	0.0	0.1	91.61817932128906	6.0	82	0.97	0.4983711340206185	5.198	0	0	0	0	195	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17272456	17272956	500	0.8759853143692017	1.0	17.233333333333334	0.0	0.1	91.61817932128906	6.0	55	1.0	0.265722	5.795	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17272706	17273206	500	0.9612400227785111	1.0	40.13333333333333	0.0	0.0		0.0	0	1.0	0.24586199999999997	5.795	0	0	0	0	205	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17272956	17273456	500	0.9776519265174866	1.0	44.93333333333333	0.0	0.0		0.0	43	1.0	0.125482	4.727	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
