id	chrom	start0	end0	atac_mean	atac_percentile	GC	GC_distance_w01	coding_TSS_distance	miRNA_distance	risk_gene_distance	screen_flags	stage	pending
bg1k_0099	NC_051812.1	51563477	51564477	0.9253677871227265	25.54695388757994	0.4	0.010999999999999954	481559	2489973	816796	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0100	NC_051813.1	9766297	9767297	0.777519782812431	2.3224503534163583	0.316	0.09499999999999997	482311	747515	1102732		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0101	NC_051805.1	105650355	105651355	1.0092732074856758	55.536856277347695	0.37	0.04099999999999998	7386	258872	717869	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0102	NC_051826.1	17467056	17468056	0.9645827699899674	39.616290811174686	0.319	0.09199999999999997	73059	7407026	73059	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0103	NC_051808.1	3411239	3412239	1.106300100326538	77.28037697744867	0.449	0.038000000000000034	22909	5314902	109355	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0104	NC_051808.1	9912224	9913224	0.8400942863225936	6.327835745540222	0.362	0.04899999999999999	7674	1185061	75788	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0105	NC_051806.1	67994211	67995211	0.976397235751152	44.294850218781555	0.42	0.009000000000000008	38620	8000845	340182	gene_overlap;coding_5prime_under_50kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0106	NC_051842.1	21079630	21080630	1.0461220422387123	65.63446650959273	0.433	0.02200000000000002	3763	3444915	199566	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0107	NC_051805.1	93726685	93727685	1.0416174447536468	64.18714237630428	0.419	0.008000000000000007	27385	21880	0	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0108	NC_051829.1	40217204	40218204	0.8784838579297066	12.655671491080444	0.346	0.065	4830	4989000	280918	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0109	NC_051814.1	70142548	70143548	1.0811411328911782	73.03938067990576	0.433	0.02200000000000002	23323	12364724	433241	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0110	NC_051812.1	21112499	21113499	0.9449019886255264	32.24503534163581	0.283	0.128	1078896	11985582	4910730		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0111	NC_051836.1	17680502	17681502	0.8433648662567139	6.529787950185123	0.297	0.11399999999999999	207666	14973248	482719	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0112	NC_051829.1	270749	271749	1.087428144454956	74.28475260854931	0.377	0.033999999999999975	16981	9634678	428871	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0113	NC_051811.1	38219664	38220664	1.2102576460838317	87.68091551666106	0.573	0.16199999999999998	33017	898790	115878	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0114	NC_051829.1	41268405	41269405	0.9944192343950271	50.35341635812858	0.441	0.030000000000000027	218769	4242444	1332119		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0115	NC_051816.1	62804558	62805558	0.8801617866158485	13.093234601144395	0.309	0.10199999999999998	246724	21320771	274396	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0116	NC_051826.1	26056479	26057479	0.8953472654223442	16.694715583978457	0.327	0.08399999999999996	393943	15996449	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0117	NC_051819.1	26093664	26094664	0.6507473913431168	0.572197913160552	0.393	0.01799999999999996	716484	1506820	1882389		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0118	NC_051820.1	55115001	55116001	0.8501560730934143	7.371255469538876	0.312	0.09899999999999998	79928	14900295	79928	gene_overlap;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0119	NC_051843.1	98570408	98571408	1.0054567439556121	53.988556041736786	0.397	0.013999999999999957	85709	232146	1253320	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0120	NC_051817.1	48891902	48892902	0.9119012595415116	21.406933692359473	0.28	0.13099999999999995	16088	8145963	333603	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0121	NC_051815.1	25858594	25859594	1.0881858111619949	74.55402221474252	0.436	0.025000000000000022	214163	339442	818995	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0122	NC_051808.1	75000362	75001362	0.9823265261650086	46.348030966004714	0.374	0.03699999999999998	250091	1348659	786739		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0123	NC_051806.1	25592203	25593203	1.8111849866509437	98.14877145742174	0.495	0.08400000000000002	496650	17410832	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0124	NC_051817.1	28100365	28101365	1.075964294373989	71.89498485358465	0.471	0.06	188131	3170527	830341	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0125	NC_051814.1	11775257	11776257	0.9902558643817901	48.77145742174352	0.396	0.014999999999999958	14093	1249355	65334	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0126	NC_051832.1	10294829	10295829	1.1786109910607339	85.32480646247055	0.351	0.06	52553	3218600	322860	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0127	NC_051824.1	25658248	25659248	0.9653640870451927	40.02019522046449	0.379	0.03199999999999997	33741	12152733	0	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0128	NC_051822.1	51261369	51262369	1.3918036035299302	95.38875799394144	0.515	0.10400000000000004	18205	1303616	0	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0129	NC_051809.1	76151479	76152479	0.69064966005248	0.9424436216762033	0.364	0.046999999999999986	82221	4092043	570295	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0130	NC_051823.1	19053242	19054242	0.9374410405755043	29.451363177381353	0.361	0.04999999999999999	69319	5318799	607151	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0131	NC_051820.1	21469944	21470944	1.2480390030145645	90.13800067317402	0.509	0.09800000000000003	11986	193556	224946	coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0132	NC_051817.1	9517061	9518061	0.8948653119504452	16.560080780881858	0.387	0.023999999999999966	170182	515177	494660	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0133	NC_051821.1	48852835	48853835	0.9457440245151519	32.58162234937731	0.416	0.0050000000000000044	46702	3437759	295491	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0134	NC_051824.1	15744683	15745683	0.920706743657589	24.133288455065635	0.316	0.09499999999999997	440795	7746191	1067999		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0135	NC_051806.1	66145739	66146739	1.3051316386461258	92.42679232581622	0.531	0.12000000000000005	150252	6152373	592372	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0136	NC_051833.1	14153939	14154939	0.8498263158798218	7.270279367216426	0.296	0.11499999999999999	59590	207250	772734	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0137	NC_051811.1	4823297	4824297			0.406	0.004999999999999949	680	1114057	456951	missing_ATAC;gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0138	NC_051816.1	44478256	44479256	0.941409940123558	30.730393806799057	0.329	0.08199999999999996	15730	2994469	1764743	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0139	NC_051813.1	24976859	24977859	1.4078315194249154	95.75900370245708	0.756	0.34500000000000003	1406	150708	92291	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb;lnc_smallRNA_overlap;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0140	NC_051814.1	64459026	64460026	0.8856036792993546	14.2376304274655	0.315	0.09599999999999997	81182	6681202	1113338		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0141	NC_051810.1	69245747	69246747	0.8751963195204735	12.016156176371592	0.352	0.059	160036	6225436	217100	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0142	NC_051830.1	36984332	36985332	0.8184468821585178	4.039044092898014	0.298	0.11299999999999999	126376	4654107	242195	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0143	NC_051827.1	9936352	9937352	1.1159746723175048	78.55940760686637	0.414	0.0030000000000000027	146199	1900289	257348	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0144	NC_051808.1	4408940	4409940	1.0482396098971367	66.03837091888253	0.436	0.025000000000000022	35623	4317201	194966	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0145	NC_051825.1	30699975	30700975	1.210954262316227	87.81555031975766	0.514	0.10300000000000004	36496	3821323	36496	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0146	NC_051810.1	16391716	16392716	1.3576267594099045	94.37899697071693	0.595	0.184	7339	407422	422950	gene_overlap;coding_5prime_under_50kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0147	NC_051831.1	16887030	16888030	1.0741657292842866	71.49108044429485	0.404	0.006999999999999951	3728	15612589	539629	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0148	NC_051806.1	24642959	24643959	0.903355244487524	18.545944126556716	0.345	0.066	19794	18360076	24684	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0149	NC_051805.1	64815316	64816316	0.9706794732809066	41.9723998653652	0.386	0.024999999999999967	24085	7165650	1233086	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0150	NC_051824.1	26101172	26102172	1.0284444093704224	60.552002692696064	0.408	0.0030000000000000027	81749	11709809	107672	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0151	NC_051837.1	29060877	29061877	0.9216686154007911	24.368899360484686	0.356	0.05499999999999999	82796	853428	83117	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0152	NC_051809.1	9925016	9926016	0.9915563420653343	49.17536183103332	0.444	0.03300000000000003	2501	2070845	361399	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0153	NC_051821.1	1925127	1926127	1.0722076681852342	71.01985863345675	0.438	0.027000000000000024	156559	5324811	306658		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0154	NC_051819.1	23739719	23740719	0.9389060080647469	29.956243688993606	0.335	0.07599999999999996	40576	3860765	1171535	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
