gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-TBX15	0	0	0	0	0	0	0	0	0
gene-LOC111090688	0	0	0	0	0	0	0	0	0
gene-WARS2	875	953	695	988	526	540	735	473	825
gene-LOC102153098	13	9	1	5	7	8	12	9	2
gene-LOC111090690	0	0	0	0	0	0	0	0	0
gene-HAO2	0	0	0	0	0	0	0	0	0
gene-HSD3B2	0	0	0	0	0	0	0	0	0
gene-LOC119863967	0	0	0	0	0	0	0	0	0
gene-ZNF697	10	10	4	12	10	0	29	7	14
gene-PHGDH	1496	1198	1015	1111	1112	660	1916	1514	1428
gene-LOC119863968	0	0	0	0	0	0	0	0	0
gene-LOC119864064	0	0	0	1	0	0	0	0	0
gene-HMGCS2	0	4	3	9	3	5	1	4	7
gene-LOC111090692	0	1	9	16	1	15	13	10	29
gene-LOC480786	0	2	0	0	0	0	0	0	0
gene-LOC119863970	0	0	0	0	0	0	0	0	0
gene-LOC100682600	0	0	3	0	1	0	0	0	0
gene-LOC119863969	1733	1337	1296	2093	1617	1136	664	413	386
gene-LOC119863971	0	0	0	1	0	2	0	0	0
gene-LOC119874790	0	7	8	2	0	2	1	0	4
gene-NOTCH2	15186	19480	14829	14049	9480	11033	11036	9101	10287
gene-LOC100683206	0	0	0	0	2	0	2	0	1
gene-LOC102154106	0	9	9	6	0	0	8	0	11
gene-LOC111090694	106	134	147	125	91	171	96	68	98
gene-LOC119863972	27	64	49	82	30	33	55	46	37
gene-SEC22B	2170	2114	2185	2205	1433	1330	2289	2110	1910
gene-LOC100683492	0	0	0	0	0	0	0	0	0
gene-LOC119863975	0	0	0	0	0	0	0	0	0
gene-LOC119863973	0	0	5	7	2	0	0	0	0
gene-PDE4DIPP2	4845	4805	4460	4093	2782	2854	3443	2293	3783
gene-LOC119863974	0	0	0	0	0	0	0	0	0
gene-LOC119864034	0	0	0	0	0	0	0	0	0
gene-LOC119864075	0	0	0	0	0	0	0	0	0
gene-LOC119863976	363	371	264	456	230	284	378	296	188
gene-LOC102153807	0	0	0	17	13	10	15	6	20
gene-LOC119863977	0	0	0	0	0	0	0	0	0
gene-LOC119874806	0	0	0	0	0	0	0	0	0
gene-LOC102155262	0	0	0	0	0	0	0	0	0
gene-LOC119864053	0	0	0	0	0	0	1	3	0
gene-LOC119864032	0	0	0	0	0	0	0	2	1
gene-LOC119863978	0	0	0	0	0	0	0	0	0
gene-LOC119863979	0	0	0	0	0	0	1	0	0
gene-LOC119863980	0	0	0	0	0	0	0	0	0
gene-TRNAQ-CUG-5	0	0	0	0	0	0	0	2	0
gene-TRNAQ-CUG-6	0	0	0	0	0	0	0	0	0
gene-PRKAB2	4867	4363	3852	4179	3383	3681	3338	4163	3085
gene-LOC102155935	30	23	8	24	4	9	22	23	13
gene-FMO5	109	182	229	144	72	179	155	92	272
gene-CHD1L	2255	2438	1527	2040	1465	1532	2064	1877	1472
gene-LOC119881786	0	0	0	2	0	0	0	1	1
gene-OR13L2	0	0	0	0	0	0	0	0	0
gene-LOC100684080	0	0	0	0	0	0	0	0	0
gene-LOC119864049	0	0	0	0	0	0	0	0	0
gene-LOC102156514	0	0	0	0	0	0	0	0	0
gene-BCL9	1023	1547	1283	1221	669	1087	970	720	870
gene-LOC102156457	3	3	0	0	2	6	4	3	1
gene-LOC111090703	0	0	0	4	0	3	1	0	0
gene-LOC119864017	0	0	0	0	0	0	0	0	0
gene-ACP6	0	0	0	41	43	33	0	0	0
gene-GJA5	0	2	0	0	0	0	0	0	0
gene-LOC111090704	0	0	0	0	2	0	5	0	0
gene-GJA8	11	5	1	9	8	9	24	8	8
gene-GPR89A	3004	2937	2049	2279	1581	1666	2364	2098	2182
gene-PDZK1	20	19	15	10	11	15	15	8	6
gene-CD160	828	727	273	485	356	255	124	151	154
gene-RNF115	6744	5884	4801	5152	4305	4083	4515	4568	4131
gene-LOC119863981	0	6	0	5	0	0	0	4	5
gene-LOC106559922	5	1	1	5	9	1	6	3	1
gene-POLR3C	3017	2517	1494	2096	1722	1581	2126	2296	1689
gene-NUDT17	231	321	277	270	206	176	170	216	156
gene-PIAS3	449	550	441	605	393	537	486	538	498
gene-ANKRD35	6	16	3	13	10	3	4	1	0
gene-ITGA10	353	550	355	528	284	433	250	267	201
gene-PEX11B	1047	995	793	719	746	632	630	563	619
gene-LOC483161	9	3	3	5	14	8	9	13	17
gene-RBM8A	4346	3284	3057	3077	3335	2031	2769	3784	2417
gene-LIX1L	632	566	572	601	614	476	396	406	391
gene-ANKRD34A	116	106	134	113	69	181	60	62	71
gene-POLR3GL	1861	1521	1449	1552	1044	1321	1043	1108	1058
gene-TXNIP	10604	8835	22668	7795	6650	6949	5681	2727	11018
gene-LOC119874807	0	0	0	0	0	0	0	0	0
gene-HJV	0	0	0	0	0	0	1	0	0
gene-TRNAE-CUC-8	0	0	0	0	0	0	1	0	0
gene-LOC111090706	0	2	10	39	8	19	13	16	23
gene-TRNAG-UCC-2	0	0	0	0	0	0	0	0	0
gene-TRNAH-GUG	0	0	0	0	0	5	0	0	0
gene-TRNAK-CUU-28	0	7	0	0	1	0	0	0	0
gene-TRNAN-GUU-4	0	0	0	0	0	0	0	0	0
gene-TRNAQ-CUG-7	0	0	0	0	0	0	0	0	0
gene-LOC119869759	0	0	0	0	0	0	0	1	0
gene-LOC119864021	5	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-5	0	0	0	0	1	3	0	0	0
gene-TRNAV-CAC-2	0	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-6	0	0	0	0	0	0	0	0	0
gene-TRNAH-GUG-2	0	0	0	4	1	0	1	6	0
gene-TRNAE-UUC-4	0	0	0	0	0	0	0	0	0
gene-TRNAG-CCC-4	0	0	0	0	0	0	0	0	0
gene-TRNAG-CCC-5	0	0	0	0	0	0	0	0	0
gene-TRNAE-UUC-5	0	0	0	0	0	0	0	0	0
gene-TRNAH-GUG-3	0	7	0	3	0	0	0	0	0
gene-TRNAN-GUU-7	0	0	0	0	0	0	0	0	0
gene-TRNAV-CAC-3	0	0	0	0	0	0	0	0	0
gene-LOC100683958	0	0	0	0	0	0	0	1	0
gene-TRNAV-CAC-4	0	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-8	0	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-9	0	0	0	0	0	0	0	0	0
gene-TRNAH-GUG-4	0	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-10	0	0	0	0	0	0	0	0	0
gene-TRNAV-CAC-5	0	0	0	0	0	0	0	0	0
gene-LOC119869796	0	0	0	0	0	0	0	0	0
gene-LOC111090404	0	0	0	0	0	0	0	0	0
gene-LOC475831	0	0	0	0	0	0	0	6	0
gene-TRNAN-GUU-11	0	0	0	0	0	0	0	0	0
gene-FCGR1A	0	1	0	0	0	0	0	0	0
gene-TRNAE-UUC-6	0	0	0	0	0	0	0	0	1
gene-LOC111090708	0	0	0	1	0	0	0	0	0
gene-TRNAG-CCC-6	0	0	0	0	0	0	0	0	0
gene-LOC100684240	0	0	3	0	1	0	0	0	0
gene-LOC119863983	0	0	0	0	0	0	0	0	0
gene-H3C13	0	0	0	3	0	1	5	2	5
gene-H2BC18	181	217	226	166	214	98	223	149	150
gene-LOC119881787	10	22	36	20	28	0	28	37	46
gene-LOC119863986	5	16	22	24	12	23	8	5	12
gene-H3C15	0	0	0	0	0	0	0	1	0
gene-LOC111090712	0	27	20	28	18	21	41	24	44
gene-LOC119863985	429	217	211	327	351	93	189	207	190
gene-H2BC19	34	105	171	112	110	80	135	83	78
gene-H2BC20	32	60	40	36	19	8	47	20	30
gene-LOC119863984	500	276	231	402	577	117	390	199	254
gene-LOC119863943	204	66	65	168	270	49	117	65	108
gene-H2BC21	1463	2931	3230	2741	1406	2270	2324	1384	1982
gene-H2AC20	88	89	14	34	82	15	40	24	53
gene-H2AC21	58	12	10	26	64	18	32	19	25
gene-BOLA1	0	0	0	0	0	0	0	0	0
gene-SV2A	887	1544	1033	525	325	552	451	225	416
gene-SF3B4	7907	5200	4119	4556	4976	3315	3764	5739	3402
gene-MTMR11	150	352	239	280	209	311	201	250	244
gene-OTUD7B	1531	1651	1248	1484	1132	1163	1723	1555	1160
gene-VPS45	1246	1347	1202	1044	718	969	1541	1326	1392
gene-LOC102156459	2	0	3	5	4	0	0	1	0
gene-PLEKHO1	139	221	153	141	116	94	280	360	155
gene-LOC102154731	367	426	340	409	287	313	615	601	368
gene-LOC119863987	16	31	17	20	10	43	30	12	11
gene-LOC119863988	0	0	3	3	2	2	3	9	6
gene-LOC119881783	1545	1060	1165	979	946	916	828	1090	858
gene-ANP32E	6961	5069	4717	4620	5092	3604	4059	4870	3837
gene-LOC102155961	13	21	19	35	14	18	39	12	10
gene-CA14	19	148	67	167	67	55	213	36	96
gene-APH1A	3010	3609	3265	3631	2341	2853	2674	2375	3081
gene-C17H1orf54	33	202	123	264	91	272	396	134	237
gene-CIART	15	27	12	78	21	39	99	19	33
gene-MRPS21	2738	2266	1795	1947	1684	1228	2220	2656	1923
gene-LOC119864067	25	32	36	63	25	29	20	19	19
gene-PRPF3	3879	3028	2915	3290	2730	2696	2239	3010	1903
gene-RPRD2	5259	4800	4181	4584	3321	3411	2903	2694	3377
gene-TARS2	1850	2421	1706	1976	1194	1336	1142	1133	1355
gene-LOC111090718	73	166	117	97	42	74	48	33	65
gene-LOC119863989	13	19	14	19	4	18	10	5	28
gene-ECM1	1282	1446	1026	1032	592	765	535	425	726
gene-LOC119864057	0	0	0	0	0	0	0	0	0
gene-LOC119863990	0	6	6	0	8	10	2	0	8
gene-ADAMTSL4	35	137	148	86	51	120	167	60	345
gene-MCL1	19126	23467	21299	19416	14160	14392	18763	12108	22969
gene-LOC119863991	32	24	35	28	17	7	14	15	24
gene-ENSA	9799	9167	9448	7734	7678	5667	9345	8346	8750
gene-GOLPH3L	1064	964	880	945	625	750	1355	1176	1024
gene-LOC111090721	0	0	0	6	1	0	1	0	0
gene-HORMAD1	0	2	0	0	0	0	0	0	0
gene-CTSS	878	1359	1865	941	542	639	3227	2746	3144
gene-LOC106559925	228	345	224	198	138	165	134	131	141
gene-CTSK	322	434	486	556	248	473	225	242	317
gene-ARNT	4828	5039	3967	4357	3011	3368	3853	3044	3509
gene-LOC119864036	0	1	0	2	1	0	0	0	0
gene-CTXND2	0	0	0	0	0	0	0	0	0
gene-LOC111090719	0	2	0	1	0	0	0	1	0
gene-LOC119864066	0	0	0	0	0	0	0	0	0
gene-LOC111090720	3	0	0	0	0	0	3	0	8
gene-SETDB1	5268	5195	4080	4497	2806	3674	3545	2980	3423
gene-LOC119864039	0	2	2	5	0	1	2	0	0
gene-CERS2	4515	4665	3671	4375	3462	3198	3890	4055	4029
gene-ANXA9	2	14	39	11	14	16	33	16	17
gene-MINDY1	128	212	287	222	95	189	296	195	336
gene-PRUNE1	1912	1683	1449	1473	1146	1113	1423	1445	1476
gene-BNIPL	43	88	72	92	43	95	49	68	68
gene-C17H1orf56	99	82	86	115	53	70	61	52	60
gene-CDC42SE1	23193	26110	23703	21640	15684	16338	13620	12886	18004
gene-MLLT11	671	847	688	578	485	434	368	639	318
gene-GABPB2	3119	3554	2772	2937	2109	2127	1655	1376	1551
gene-LOC481033	2	8	3	9	10	2	11	12	10
gene-SEMA6C	70	228	195	226	105	247	131	91	180
gene-TNFAIP8L2	1493	1885	2084	1696	1000	1333	708	429	1416
gene-LYSMD1	351	345	243	250	324	214	254	312	277
gene-SCNM1	581	634	525	633	427	307	409	489	431
gene-TMOD4	40	74	67	64	27	32	29	36	54
gene-VPS72	3755	3492	2963	2769	2101	2088	2682	2614	2762
gene-PIP5K1A	5409	4749	3658	4125	3860	2616	4416	4596	3414
gene-PSMD4	4498	2943	2553	2666	2838	1683	2889	3329	2776
gene-LOC119863995	14	67	45	53	37	31	58	72	66
gene-ZNF687	2933	4066	3531	3830	2441	3021	2934	2367	2794
gene-PI4KB	2787	2878	2170	2262	1955	1733	2321	2467	1850
gene-LOC119863994	127	134	122	97	87	79	120	132	74
gene-LOC111090723	51	39	52	48	33	54	12	14	24
gene-RFX5	2254	2894	2379	2169	1553	1642	2095	1633	1925
gene-LOC119863996	0	0	5	0	0	0	1	1	0
gene-SELENBP1	5	0	6	0	0	0	0	8	0
gene-PSMB4	10515	8135	7483	8051	7853	5084	8099	10312	7216
gene-POGZ	4234	3639	3029	3289	2795	2495	3133	2992	2669
gene-LOC106559927	0	0	0	0	0	0	9	0	0
gene-CGN	5	49	27	53	17	8	85	31	101
gene-TUFT1	154	225	174	170	166	161	319	270	274
gene-LOC119864076	0	0	0	0	0	0	0	0	0
gene-LOC111090726	0	0	0	0	1	0	0	0	0
gene-SNX27	4736	4261	3343	3592	3082	2511	4077	3724	3468
gene-LOC111090727	0	3	2	0	0	0	0	0	0
gene-CELF3	0	0	2	1	2	0	0	1	0
gene-LOC111090729	0	0	0	0	0	0	0	0	0
gene-LOC119863997	0	0	0	0	0	0	0	0	0
gene-RIIAD1	2	0	0	4	4	5	11	14	13
gene-LOC102156016	0	0	0	3	0	0	0	1	0
gene-MRPL9	4025	3100	2539	2534	2466	2409	1938	2556	2172
gene-OAZ3	0	26	0	9	4	0	2	1	13
gene-TDRKH	0	0	4	0	0	0	3	2	5
gene-LINGO4	18	82	121	133	46	180	66	56	249
gene-RORC	121	223	681	515	257	595	508	216	1813
gene-C2CD4D	15	0	13	12	0	30	8	2	5
gene-THEM5	10	14	23	20	16	23	56	43	52
gene-THEM4	2100	1204	629	682	1079	538	918	1071	627
gene-LOC111090730	20	8	5	11	14	2	36	14	48
gene-S100A10	5358	3340	2658	1223	880	828	5596	3027	6279
gene-S100A11	18310	16149	14676	14224	11892	11541	14656	12244	17368
gene-LOC100685812	1	0	0	1	1	0	0	0	0
gene-TCHHL1	0	0	0	0	0	0	0	0	0
gene-LOC119863998	0	0	3	1	0	1	0	0	0
gene-TCHH	14	28	11	51	23	25	32	16	17
gene-RPTN	0	0	0	0	0	1	0	0	0
gene-LOC119863999	0	0	0	0	0	0	0	0	0
gene-FLG	0	0	0	0	0	0	0	0	0
gene-LOC100685357	2	0	0	0	0	0	25	16	5
gene-LOC119864000	0	0	0	0	0	0	0	1	1
gene-LOC119881788	0	0	0	0	0	0	0	0	0
gene-CRNN	0	0	0	0	0	0	0	0	0
gene-LOC111090750	0	0	0	0	0	0	0	0	0
gene-C17H1orf68	0	0	0	0	0	0	0	0	0
gene-LOC100686380	0	0	0	0	0	0	0	0	0
gene-LOC100686455	0	1	0	0	0	0	1	0	1
gene-LOC119864002	0	0	0	0	0	0	0	0	0
gene-LOC119864001	0	0	0	0	0	0	0	0	0
gene-LOC119878526	0	0	0	0	0	0	0	0	0
gene-LOC119878525	0	0	0	0	0	0	0	0	0
gene-LOC119877138	0	0	0	0	0	0	0	0	0
gene-LOC119874809	0	0	0	0	0	0	0	0	0
gene-LOC100685511	0	0	0	0	0	0	0	0	0
gene-LCE6A	0	0	0	0	0	0	0	0	0
gene-LOC111090734	0	0	0	0	0	0	0	0	0
gene-SMCP	0	2	0	0	0	2	0	0	0
gene-IVL	0	0	0	0	0	0	0	0	0
gene-LOC119877139	0	0	0	0	0	0	0	0	0
gene-LOC102152226	0	0	0	0	0	0	0	0	0
gene-LOC100685649	0	0	0	0	0	0	0	0	0
gene-LOC100685726	0	0	0	0	0	0	0	0	0
gene-LOC111090405	0	0	0	0	0	0	0	0	0
gene-LOC102151952	0	0	0	0	0	0	0	0	0
gene-LELP1	0	0	0	0	0	0	0	0	0
gene-PRR9	0	0	0	0	0	0	0	0	0
gene-LOC102152608	0	0	0	0	0	0	1	0	6
gene-LOC119869799	0	0	10	1	0	9	16	10	26
gene-LORICRIN	7	15	84	49	5	89	130	115	299
gene-LOC119864003	0	0	2	0	2	0	1	5	4
gene-MAGI3	727	575	850	881	625	843	1818	1449	1647
gene-LOC102156618	0	6	0	0	0	0	2	1	0
gene-LOC106559920	3	11	5	3	0	3	11	3	9
gene-LOC119869827	0	0	0	0	0	0	0	0	0
gene-LRIG2	1419	2084	1830	2080	1034	1659	1431	896	1382
gene-LOC111090736	6	11	2	6	2	7	11	10	2
gene-LOC111090737	0	0	0	11	0	4	0	1	2
gene-LOC119864004	53	137	98	176	108	218	84	55	62
gene-LOC119864006	0	5	4	1	3	14	0	0	6
gene-LOC119864007	14	14	11	12	9	20	8	4	8
gene-SLC16A1	5636	5684	3973	4565	4191	3684	4679	5525	3339
gene-LOC119864008	0	0	0	4	0	1	0	1	0
gene-LOC100686848	5	0	0	0	5	0	4	7	1
gene-LOC119864072	0	0	0	0	0	0	0	0	0
gene-LOC119869771	0	0	0	0	0	0	0	0	0
gene-TAFA3	0	0	0	0	0	0	0	0	0
gene-PPM1J	40	54	21	26	17	31	105	132	55
gene-RHOC	343	805	760	611	288	630	613	248	545
gene-MOV10	11297	12981	11416	11726	7797	9056	8506	6200	9311
gene-CAPZA1	29664	24688	22907	20798	19661	16368	20328	20334	22633
gene-LOC111090739	26	21	6	18	9	6	4	2	6
gene-ST7L	252	352	270	339	170	259	204	193	200
gene-LOC119864009	7	0	7	0	0	0	0	0	0
gene-WNT2B	5	8	4	7	0	2	0	0	2
gene-LOC111090406	0	0	0	0	0	0	1	0	0
gene-CTTNBP2NL	544	413	534	195	227	236	316	369	248
gene-LOC119869715	0	0	0	0	0	0	0	0	0
gene-LOC111090740	0	0	0	0	0	0	0	0	0
gene-LOC100688587	0	0	0	0	0	0	0	0	0
gene-LOC111090449	0	0	0	0	0	0	0	0	0
gene-LOC102155426	0	0	0	0	0	0	0	0	0
gene-LOC119869782	0	0	0	0	0	0	0	0	0
gene-KCND3	6	0	0	3	0	1	15	79	0
gene-DDX20	8422	4846	4169	4634	4992	3753	4503	5708	3639
gene-LOC111090741	0	3	0	0	1	2	0	3	0
gene-INKA2	10	36	20	23	6	16	6	14	3
gene-LOC111090743	39	50	28	16	39	31	50	17	25
gene-RAP1A	4585	5888	5891	5216	4222	4147	5603	6338	6302
gene-ADORA3	16	30	40	15	6	36	11	6	44
gene-TMIGD3	0	8	0	0	0	0	0	2	0
gene-C17H1orf162	62	112	61	37	60	24	255	164	145
gene-LOC119874797	934	818	748	695	487	636	618	658	638
gene-OVGP1	317	489	480	217	144	339	367	269	412
gene-LOC119864011	49	86	78	27	18	18	97	78	77
gene-LOC609812	6	11	3	12	1	15	14	12	4
gene-LOC609816	6	0	0	0	1	0	0	0	0
gene-LOC119864012	16	18	27	33	14	4	149	104	218
gene-LOC119864015	0	0	0	3	3	2	8	4	11
gene-LOC119864014	0	3	0	0	0	0	0	0	0
gene-LOC119864013	0	0	0	0	0	0	0	0	0
gene-LOC100683783	0	0	0	0	0	0	0	0	0
gene-LOC111090747	0	0	0	0	0	0	0	0	0
gene-LOC111090748	0	0	0	0	0	0	0	0	0
gene-LOC119874810	0	0	0	0	0	0	0	0	0
gene-LOC119880461	5	29	6	3	1	7	6	7	10
gene-LOC119864091	0	0	0	0	0	0	0	0	0
gene-LOC119864092	0	0	0	0	0	0	0	0	2
gene-SUN3	0	0	0	0	0	0	0	0	0
gene-C18H7orf57	171	251	709	374	217	604	201	120	467
gene-UPP1	543	1386	1779	982	829	624	2152	1423	2650
gene-LOC119864149	31	61	85	37	23	26	61	51	152
gene-LOC119864150	0	0	0	0	0	0	0	0	0
gene-ABCA13	0	0	0	4	0	0	0	0	0
gene-LOC111090856	0	0	0	0	0	0	0	0	0
gene-LOC111090815	0	0	0	0	0	0	0	0	0
gene-LOC111090792	0	0	0	0	0	0	0	0	0
gene-LOC100687275	0	0	0	0	0	0	0	0	0
gene-VWC2	0	0	0	0	0	0	0	0	0
gene-ZPBP	0	0	0	3	0	0	0	0	0
gene-LOC119864151	0	0	0	0	0	0	0	0	0
gene-SPATA48	0	0	22	0	2	2	3	6	3
gene-LOC119864093	51	171	73	69	48	56	15	5	9
gene-LOC102155405	992	1295	1472	873	469	630	1142	1346	677
gene-IKZF1	34684	35779	34493	35565	26466	30610	17918	16021	23879
gene-LOC119864152	971	1539	978	1188	593	643	990	782	1065
gene-FIGNL1	1708	1459	1208	1382	1434	1027	1033	997	935
gene-DDC	0	0	0	3	0	0	0	0	4
gene-GRB10	94	492	435	182	107	174	187	134	164
gene-LOC102156755	4	12	0	2	2	0	8	3	2
gene-LOC102156807	0	8	8	0	0	8	14	4	5
gene-LOC119864153	0	0	0	0	0	0	0	0	0
gene-LOC111090858	0	0	0	0	0	0	0	0	5
gene-COBL	0	2	0	0	0	0	0	0	0
gene-LOC106559934	0	0	0	0	0	0	0	0	0
gene-LOC111090793	0	0	0	0	0	0	0	0	0
gene-LOC102157017	3	4	1	8	1	3	2	6	0
gene-LOC100687611	0	0	0	0	0	0	0	0	0
gene-LOC119864094	0	0	0	0	0	0	2	0	0
gene-LOC119864356	0	4	0	0	0	0	0	0	0
gene-LOC111090859	0	0	0	0	0	0	0	0	0
gene-LOC111090861	0	0	0	0	0	0	0	0	0
gene-LOC119864154	0	0	0	0	0	0	0	0	0
gene-LOC111090862	0	0	0	0	0	0	0	0	0
gene-LOC111090796	0	0	0	0	0	0	0	0	0
gene-LOC100855903	138	442	486	593	418	425	168	229	229
gene-LOC100688065	0	0	0	1	0	0	0	0	0
gene-LOC111090833	0	0	0	0	0	0	0	0	0
gene-LOC111090797	0	0	0	0	0	0	0	0	0
gene-LOC119864334	0	0	0	0	0	0	0	0	0
gene-VSTM2A	0	0	0	0	0	0	0	1	0
gene-LOC106559941	0	0	0	0	1	0	0	0	0
gene-SEC61G	2915	3134	2767	3074	2693	2208	3337	3449	2015
gene-LOC119864323	0	0	0	0	0	0	0	0	0
gene-LOC119864324	0	0	0	0	0	0	0	0	0
gene-EGFR	0	0	0	3	0	9	1	0	0
gene-LOC102151152	0	0	0	0	0	0	0	0	0
gene-LOC119864155	0	0	0	0	0	0	0	0	0
gene-LOC119864156	0	0	0	0	0	0	0	0	0
gene-LOC111090863	0	0	0	0	0	0	0	0	0
gene-LOC111090798	0	0	0	0	0	0	0	0	0
gene-LANCL2	1832	1705	1566	1708	1326	1195	1472	1419	1429
gene-LOC119864337	0	0	7	3	3	0	0	0	1
gene-LOC111091023	4	0	0	0	0	0	0	0	0
gene-LOC111090799	0	5	0	0	0	0	0	1	0
gene-VOPP1	96	370	617	297	60	364	260	146	264
gene-LOC119864157	0	0	1	4	0	8	2	0	3
gene-LOC111090864	0	0	0	0	0	0	0	0	0
gene-BLVRA	171	233	171	141	107	142	255	279	172
gene-COA1	1768	1737	1840	1814	1214	1504	1363	1413	1219
gene-STK17A	13931	15883	12548	14061	9743	11230	10776	7947	12304
gene-HECW1	0	0	0	0	5	0	4	2	0
gene-LOC119864328	0	0	0	0	0	0	0	0	0
gene-LOC102151878	0	0	0	0	0	0	0	0	0
gene-LOC111090865	0	0	0	0	0	0	0	0	0
gene-LOC102151924	0	0	0	0	0	0	0	0	0
gene-LOC483242	0	0	0	0	0	0	0	0	0
gene-MRPL32	1626	1419	984	953	1045	697	1090	1365	846
gene-PSMA2	4642	2376	2046	1961	2675	1328	2723	3946	2639
gene-LOC102152203	25	81	42	41	46	55	86	50	49
gene-C18H7orf25	1064	971	685	689	632	565	640	617	687
gene-LOC119864095	0	0	0	0	0	0	0	0	0
gene-LOC119864159	0	0	0	0	0	0	0	0	0
gene-LOC119864158	0	0	0	0	0	0	0	0	0
gene-LOC119864160	0	0	0	0	0	0	0	0	0
gene-GLI3	9	4	5	4	0	3	3	1	7
gene-LOC111090866	0	0	0	0	0	0	0	0	0
gene-LOC119864096	0	0	0	0	1	0	0	0	0
gene-LOC119864097	0	0	0	0	0	0	0	0	0
gene-LOC102152764	0	0	0	0	0	0	0	0	0
gene-LOC119864331	0	0	0	0	0	0	0	0	0
gene-LOC119864161	0	7	0	0	0	0	0	0	0
gene-INHBA	25	16	8	16	18	3	202	94	5
gene-LOC111090867	0	0	0	0	0	0	0	0	0
gene-LOC119864098	0	0	0	0	0	0	0	0	0
gene-LOC119864099	0	0	0	0	0	0	0	0	0
gene-LOC111090869	0	0	0	0	0	0	0	0	0
gene-LOC111090870	0	0	0	0	0	0	0	0	0
gene-LOC102152966	0	0	0	0	0	0	0	0	0
gene-LOC111090871	0	0	0	0	0	0	3	0	0
gene-LOC100683242	0	0	0	0	0	0	0	0	0
gene-LOC102152917	0	0	0	0	0	0	0	1	0
gene-LOC106557505	0	0	0	0	0	0	3	0	0
gene-SUGCT	9	7	11	13	12	13	8	7	24
gene-LOC119864352	0	0	0	0	0	0	0	0	0
gene-LOC111090872	0	0	0	0	0	0	0	0	0
gene-LOC111090873	0	0	0	0	0	0	0	0	0
gene-LOC111090874	0	0	0	0	0	0	0	0	0
gene-LOC102156920	0	0	0	0	0	0	0	0	0
gene-LOC106559937	0	0	0	0	0	0	0	0	0
gene-LOC119864315	0	0	0	0	0	0	0	0	0
gene-MPLKIP	589	747	601	732	633	444	438	548	487
gene-CDK13	7430	8064	6204	6949	4947	4980	4572	4346	5318
gene-LOC119864162	47	25	20	33	16	22	18	17	29
gene-LOC102153278	0	11	2	8	0	9	13	0	5
gene-LOC100682752	0	1	0	0	1	0	0	0	0
gene-LOC100682904	0	0	0	0	0	0	0	0	0
gene-LOC119864346	1	3	5	16	0	2	11	2	3
gene-RALA	7095	6746	5270	5776	4948	4517	7037	6131	6156
gene-LOC111089997	17	50	36	32	8	20	48	39	31
gene-LOC100682966	0	1	9	9	0	5	1	3	0
gene-YAE1	1192	1144	988	738	684	761	1107	1055	1132
gene-LOC111090877	0	3	13	13	8	19	9	5	7
gene-LOC111090876	0	0	0	0	0	0	0	0	0
gene-LOC111090879	0	0	0	0	0	0	0	0	0
gene-POU6F2	0	4	0	0	0	0	0	0	0
gene-LOC102156992	0	0	0	0	0	0	0	0	0
gene-LOC106559959	0	0	0	0	0	0	0	0	0
gene-LOC111090880	0	0	0	0	0	0	0	0	0
gene-LOC111090881	0	0	0	0	0	0	0	0	0
gene-LOC119864317	0	0	0	0	0	0	0	0	0
gene-VPS41	4515	4525	3508	3123	1993	2061	3370	2611	4060
gene-LOC119864320	0	0	0	0	0	0	0	0	0
gene-LOC111090882	0	0	6	2	0	0	0	0	0
gene-AMPH	367	300	106	82	92	52	82	41	174
gene-LOC111090883	0	0	0	0	0	0	0	0	0
gene-LOC102154161	6	0	8	6	3	1	0	0	0
gene-LOC609263	181	101	219	237	83	128	113	72	152
gene-LOC119864163	11	34	27	125	46	10	36	25	27
gene-LOC119864165	0	0	0	0	0	0	0	0	0
gene-LOC609288	98	21	137	78	17	32	35	13	62
gene-LOC119864164	0	0	0	0	0	0	0	0	0
gene-LOC119863964	47	31	124	65	14	40	89	35	77
gene-LOC119864100	0	6	16	0	0	3	0	0	0
gene-LOC100856335	28	15	25	58	5	6	8	4	5
gene-LOC100683694	19	17	20	22	14	9	20	2	9
gene-LOC119864147	12	31	14	16	4	2	10	6	1
gene-LOC100856380	131	132	249	117	104	194	45	65	73
gene-LOC119864168	101	164	55	113	60	43	74	44	115
gene-LOC119864166	3	17	17	0	3	3	0	0	0
gene-LOC119864169	0	4	2	3	5	0	0	0	3
gene-LOC119864167	33	43	16	32	17	8	9	4	24
gene-LOC102152421	969	807	749	757	484	352	433	192	482
gene-STARD3NL	3772	3945	3063	3608	2159	2447	2357	2254	2829
gene-LOC119864170	37	36	2	15	18	13	8	9	14
gene-LOC100683828	0	0	0	0	0	0	0	0	0
gene-EPDR1	28	24	15	12	19	3	11	9	20
gene-LOC119864171	0	12	0	2	0	0	0	0	0
gene-LOC106559945	0	0	0	0	0	0	0	0	0
gene-SFRP4	0	0	0	0	0	0	0	0	0
