chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051828.1	37513357	37574621	61264	convergent	LOC119865562	LOC102152659	True	False	True	False	False	False	True	True	False	False	False		False		True	False	False	1.3379034817898523	0.900886059241082	0.07072492955229664	50.0	22.436715355763006	3.3379247114826742	56011	9807604	98513	17403	0.1711	0.001	0.8432	0.5605	0.3808	0.3913	13.2
NC_051828.1	40064815	40121938	57123	convergent	TSHZ2	ZNF217	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.085753248596138	0.6544323900882315	0.055778262051660685	7.0	12.879201555538772	1.856554027705281	6624	7258217	28562	34995	0.3466	0.0117	0.8564	0.5802	0.1247	0.3839	9.8
NC_051828.1	42475068	42526723	51655	convergent	LOC611771	LOC119865771	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.083019681043486	0.650353193442491	0.05431047641078627	4.0	24.555737322821326	3.915595814474411	0	4850698	48187	1702	0.3744	0.0143	0.8407	0.5515	0.0901	0.3742	6.7
NC_051828.1	42745535	42819449	73914	convergent	LOC119865786	LOC119865699	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.25723556634384603	0.0300873699335011	0.008643935532607694	0.0	3.7926110931765904	0.5110001404445832	192508	4569101	222976	1067	0.962	0.0287	0.8774	0.607	0.7959	0.6542	99.1
NC_051829.1	326595	381037	54442	convergent	THSD1	LOC100684545	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9247353009216032	0.3815882041228579	0.04703571603092447	3.0	5.18024914305589	0.5510718285108895	21184	9552611	346804	28615	0.5402	0.0155	0.8727	0.6064	0.2064	0.4483	45.6
NC_051829.1	804447	863659	59212	convergent	FOXO1	LOC102153908	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.031509089521986	0.5681653982812847	0.05252087367135885	2.0	7.084712414270119	0.8139196230261256	184053	9072374	29606	35437	0.4113	0.017	0.8677	0.6008	0.7826	0.5359	77.9
NC_051829.1	9416764	9476935	60171	convergent	LOC119865997	LOC119865829	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.8949823820077122	0.33057681699876135	0.04720071508111732	32.0	5.622914128313525	0.7734801220982948	78151	459578	62204	8343	0.5364	0.0032	0.8714	0.6019	0.4787	0.4983	66.8
NC_051829.1	12228903	12283288	54385	convergent	LOC106557742	LOC102153058	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.2006061913113661	0.7984931031984881	0.06272367449763697	5.0	8.985796412963593	1.363443752755287	0	2349643	40224	3792	0.2465	0.0133	0.8635	0.5881	0.0901	0.3603	3.3
NC_051829.1	16583402	16638128	54726	convergent	LOC119865834	LOC106557750	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	1.0145856475279404	0.5394699623773846	0.05186219996452872	1.0	6.885557099143311	0.9107444892027609	35765	2551047	156950	18044	0.4257	0.0193	0.8681	0.5983	0.2784	0.438	42.3
NC_051829.1	20424770	20475505	50735	convergent	LOC111092453	NEK1	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9234034518485024	0.3792783306387521	0.048487045892704674	0.0	3.505272817322352	0.4213034945781071	49863	323599	1284234	39288	0.5057	0.0287	0.8786	0.6077	0.3476	0.4737	55.3
NC_051829.1	34024080	34083975	59895	convergent	NKX3-1	LOC111092402	True	False	False	True	False	False	True	True	False	True	False		False		False	False	False	1.033903794200133	0.5721644589284233	0.054688005380612977	14.0	5.4053313945438815	0.6581286388685972	104027	1174155	29947	31681	0.3671	0.008	0.8721	0.6045	0.579	0.4861	60.7
NC_051829.1	40554664	40610407	55743	convergent	AGFG1	LOC486150	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.013524338754946	0.5376645712366837	0.05252601354548831	4.0	10.303445985468503	1.2218582714942756	192465	4929314	646249	47540	0.4112	0.0143	0.861	0.591	0.7959	0.5347	77.7
NC_051829.1	45854728	45924770	70042	convergent	LOC119866032	LOC119865861	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.203970203870491	0.8018432739920509	0.0641026994035092	49.0	13.104439876240015	1.4684576055683098	160251	377875	311364	25690	0.2308	0.0011	0.8561	0.5862	0.7362	0.4821	59.2
NC_051829.1	46659216	46733469	74253	convergent	LOC111092437	LOC119865863	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.125462860306086	0.7107694051959481	0.057383884181444224	4.0	20.751405141709085	3.481911500297755	146342	1184468	979240	18943	0.3194	0.0143	0.8451	0.5583	0.7039	0.4882	62.3
NC_051830.1	3084750	3142913	58163	convergent	SLC15A4	TMEM132C	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.1150833503511695	0.6966599309524538	0.0568993374875173	3.0	14.683447079666093	1.5638909027474635	0	11674446	1079421	16041	0.3274	0.0155	0.8539	0.5846	0.0901	0.3743	7.4
NC_051830.1	4496506	4546999	50493	convergent	LOC119866086	LOC477441	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.032963172712594	0.5705985474867852	0.051987471148002895	1.0	8.972143046425684	1.0816117304198327	21752	10266525	684551	5806	0.4229	0.0193	0.8635	0.5941	0.2064	0.4212	33.0
NC_051830.1	12974593	13028567	53974	convergent	LOC119866092	MED13L	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.337626245888462	0.9007429763790722	0.07726563027920491	4.0	18.985326591088402	2.952786649899651	1580	1786697	1033739	25078	0.1281	0.0143	0.8473	0.566	0.0959	0.3303	0.4
NC_051830.1	17193803	17254161	60358	convergent	LOC119866085	LOC119866121	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.5748770945957938	0.04827971228850545	0.024034680779130867	0.0	5.101744260041873	0.6414240953355752	123982	2435680	131538	58224	0.9332	0.0287	0.873	0.6049	0.6416	0.6163	98.0
NC_051830.1	20964282	21018696	54414	convergent	LOC119866095	LOC119866096	True	False	False	False	False	False	False	True	False	True	False		False		False	False	False	1.090052526569482	0.6608938047822197	0.05455004792538202	1.0	5.6815742977522445	1.3405123867343622	41489	6203187	592288	32180	0.37	0.0193	0.8712	0.5886	0.3082	0.4315	38.8
NC_051830.1	37136455	37205993	69538	convergent	LOC106557850	LOC102154823	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	1.0047126135251523	0.5223520869962158	0.05195549821961525	1.0	15.56580074508491	2.2232811589942845	146224	4840999	56303	21534	0.4235	0.0193	0.8528	0.5754	0.7039	0.515	72.7
NC_051831.1	11296029	11362267	66238	convergent	LOC106557871	LOC111092904	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9544245830829486	0.43383687521131137	0.050124370932377475	1.0	3.021669488327376	0.3924791970726284	220852	10054707	2554120	12958	0.4656	0.0193	0.8808	0.6078	0.8358	0.5618	87.2
NC_051831.1	12006551	12065044	58493	convergent	GXYLT1	LOC111092835	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	1.004968493048317	0.5227930488096862	0.05250561010122621	11.0	6.324675137538653	0.7384878202083917	0	10761356	3260769	63903	0.4115	0.0094	0.8696	0.6027	0.0901	0.3967	16.1
NC_051831.1	13274723	13345552	70829	convergent	NA	MUC19	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.8100793973444049	0.20255178344318092	0.04122694585425237	3.0	4.450304479048915	0.36459833354740395	14863	12035696	3010052	100	0.6846	0.0155	0.875	0.6078	0.1696	0.4705	54.4
NC_051831.1	17823426	17886691	63265	convergent	IPO8	LOC100685338	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9230174331224871	0.3786120117530712	0.047442811768742536	1.0	5.716443825840801	0.8252043548966145	0	16580617	1507657	79785	0.5309	0.0193	0.8712	0.6005	0.0901	0.4224	33.8
NC_051831.1	32573520	32640058	66538	convergent	LOC102155441	LOC100685365	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1494176158462432	0.741404876989469	0.059977640718813195	66.0	6.113911667188223	0.732588029644466	18211	5827486	309949	5554	0.2805	0.0001	0.8701	0.6028	0.1906	0.3888	12.4
NC_051831.1	39677324	39739751	62427	convergent	ANO2	NTF3	False	False	False	False	False	False	False	False	False	False	False	28.74	False	5.1012200000000005	False	False	False	1.1026605827009757	0.6793007922908397	0.05584000714313849	1.0	8.535644300611514	1.5023591962249838	341463	1273818	881321	154498	0.3451	0.0193	0.8643	0.5857	0.9304	0.549	82.4
NC_051831.1	40299441	40358999	59558	convergent	LOC119866433	GALNT8	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0034578147175712	0.5201801125147804	0.05173573642343642	1.0	2.9641156697273403	0.5439813871635835	170780	1894501	329915	5828	0.4283	0.0193	0.881	0.6065	0.7567	0.5384	79.0
NC_051832.1	2510899	2563279	52380	convergent	NA	OR6D5	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.8857783245482002	0.31518333104475155	0.046526062051117596	1.0	3.760528135651558	0.6800743253074004	0	2169457	491937	100	0.5526	0.0193	0.8776	0.604	0.0901	0.4287	37.3
NC_051832.1	6155210	6215233	60023	convergent	LOC119866635	LOC106557967	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0320985304691563	0.5691534293550272	0.05341499584071264	29.0	5.399811338212329	0.8631834468797318	14779	890985	593010	6286	0.3927	0.0038	0.8721	0.5996	0.1696	0.4076	23.2
NC_051832.1	24424569	24481957	57388	convergent	LOC100855860	LOC111093048	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1772761763434232	0.7738406603673562	0.062306845679376145	33.0	7.495728950820042	0.9690681254544283	153263	8211080	44249	15173	0.2512	0.003	0.8667	0.5969	0.7204	0.4877	61.6
NC_051832.1	25443005	25493730	50725	convergent	ADRB1	CCDC186	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1106096206143001	0.6904742203911018	0.058536048038205196	26.0	5.252920171605854	0.9000083028894036	181633	9226184	202315	2132	0.3009	0.0044	0.8725	0.5986	0.7773	0.5107	70.9
NC_051832.1	34214445	34267922	53477	convergent	LOC111093045	LOC119866531	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.2433133734908688	0.8377582718410622	0.0657526966280023	10.0	16.61003731108136	3.061830608031519	58817	7238293	143759	33753	0.2141	0.0099	0.851	0.5645	0.3901	0.4059	22.8
NC_051833.1	357464	431756	74292	convergent	UBE2V2	LOC100856084	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9213311381114014	0.37569327990863893	0.0477758562194828	1.0	5.676271347495861	0.8047121994162764	0	13967579	135007	37539	0.5233	0.0193	0.8713	0.6011	0.0901	0.421	32.8
NC_051833.1	1669770	1738756	68986	convergent	LOC100684688	LOC119866769	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8822014174440951	0.30932091807713447	0.046610385409922524	1.0	5.279092981895015	0.9416810316253309	120737	12657926	490928	2166	0.5507	0.0193	0.8724	0.5976	0.6323	0.5345	77.4
NC_051833.1	20829395	20898312	68917	convergent	LOC119866675	MSC	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9939227802280154	0.5036401175015071	0.05184657306937663	12.0	3.423679267464801	0.6294629384100751	13853	6501643	1220733	1682	0.4262	0.0089	0.8789	0.6051	0.1644	0.4167	28.2
NC_051833.1	21906082	21964104	58022	convergent	LOC111093217	LOC119866789	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.012630774063341	0.5361338516288714	0.05189583254910967	2.0	6.793489978145324	1.4024063627499224	0	7463482	1854802	937	0.4246	0.017	0.8684	0.5874	0.0901	0.3975	17.1
NC_051833.1	23112498	23172320	59822	convergent	LOC111093212	LOC111093135	True	False	False	False	False	False	False	False	False	False	False	43.94	False	4.77938	False	True	False	0.9398818636868367	0.4081609382847986	0.0495904242356686	0.0	2.4245101511198017	0.34948575082925226	142409	6256166	647486	165046	0.4783	0.0287	0.884	0.6079	0.6939	0.5386	79.2
NC_051833.1	23509733	23568950	59217	convergent	CRISPLD1	LOC100688946	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9247067868573681	0.38153747114131425	0.04882262878145906	1.0	3.136575478215646	0.48449590357873423	39341	5859234	250554	2243	0.4966	0.0193	0.8802	0.6072	0.2984	0.4604	50.3
NC_051833.1	28263136	28333785	70649	convergent	LOC106558008	PAG1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0483527691615018	0.5959102583204723	0.054407392486090375	16.0	7.240489430738175	1.0995352030783276	1540	1100115	320836	15590	0.3726	0.0073	0.8673	0.5937	0.0959	0.3873	11.5
NC_051833.1	28623707	28681799	58092	convergent	FABP5	LOC119866803	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	1.0205552216560512	0.5497368409112683	0.05439815993650719	14.0	3.505854518778726	0.6704024186672595	27753	745822	29046	4516	0.3729	0.008	0.8786	0.6043	0.2376	0.4203	32.1
NC_051833.1	38580004	38634159	54155	convergent	LOC100685448	LOC119866804	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0584086214359112	0.6121496207829578	0.05456599857735765	4.0	9.306332447459212	1.1610855871783645	142919	9208482	515007	45988	0.3697	0.0143	0.8629	0.5923	0.6939	0.5066	69.8
NC_051834.1	2536913	2592033	55120	convergent	LOC111093357	GJD2	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0595475205215326	0.6140103655283159	0.05432009416887826	17.0	6.149649054755327	1.1650624490618255	114473	768957	121203	3679	0.3742	0.0069	0.8701	0.5922	0.6131	0.4913	62.9
NC_051834.1	4478505	4544211	65706	convergent	CDIN1	MEIS2	True	True	False	True	False	False	True	False	False	False	False		False		True	True	False	0.9780948666159291	0.4758134943368423	0.050359481238687116	1.0	6.511624938016557	1.4832676765015955	0	1177903	32853	110217	0.4601	0.0193	0.8691	0.586	0.0901	0.4049	21.9
NC_051834.1	11061036	11119847	58811	convergent	LOC119866880	LOC111093393	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.064121840497211	0.6212187461913106	0.05506440218362732	7.0	6.268653392584416	0.9410280431595819	0	847547	409320	942	0.3603	0.0117	0.8697	0.5976	0.0901	0.3859	11.1
NC_051834.1	24994850	25055410	60560	convergent	FOXB1	LOC119866903	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.974719240905849	0.46974154706284565	0.05071863876807432	6.0	2.89291107147499	0.5658657511352796	149870	2575237	327567	44442	0.4523	0.0125	0.8814	0.6062	0.7113	0.5327	76.4
NC_051834.1	32644888	32717232	72344	convergent	LOC111093320	LOC100684041	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0860312479469234	0.6548420401396554	0.055196091649427216	11.0	11.791047875650964	2.0588489198847078	0	5080671	256888	13042	0.3577	0.0094	0.8584	0.5775	0.0901	0.3786	8.7
NC_051834.1	34669412	34723012	53600	convergent	LOC102154511	LARP6	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.087057622149216	0.6563731248079847	0.05556095070775543	2.0	14.021165832091931	1.845371125680515	3788	3725696	1149534	666	0.3507	0.017	0.8548	0.5804	0.1074	0.382	9.5
NC_051834.1	38942658	39000282	57624	convergent	LINGO1	LOC119866844	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.269612107631251	0.8583727281436574	0.06611602344125712	1.0	43.679702706953265	7.539495073010606	0	549542	267826	9662	0.2105	0.0193	0.8119	0.4767	0.0901	0.3217	0.2
NC_051835.1	955347	1016678	61331	convergent	LOC100688275	LOC102152193	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9219762721403305	0.37681076144166153	0.048880928405361	0.0	2.5094973029115986	0.5001620494021437	61012	12301976	882355	4002	0.4951	0.0287	0.8835	0.6071	0.4042	0.4837	60.3
NC_051835.1	13106261	13156978	50717	convergent	LOC119867042	LOC111093424	True	False	False	False	False	True	False	True	False	False	False		False		False	True	False	0.9352708860397677	0.4000632180512204	0.0495828718074128	0.0	1.7355840607455668	0.41717157233212593	31619	156369	982062	19315	0.4784	0.0287	0.8891	0.6077	0.258	0.4524	46.9
NC_051835.1	18249632	18323889	74257	convergent	LOC100685420	LOC100685577	True	False	False	False	False	False	False	False	False	False	False	42.86	False	2.96612	False	True	False	0.9101803519103336	0.35639849651390676	0.04909359295431681	0.0	4.217264144572713	0.6316075636920083	263240	2846082	2982980	59407	0.49	0.0287	0.8758	0.6051	0.8808	0.5761	90.9
NC_051835.1	23436373	23508916	72543	convergent	LOC111093569	LOC119867012	True	False	False	False	False	False	False	False	False	False	False	26.44	False	5.49128	True	True	False	0.9175699662362277	0.3691774399067364	0.04802379103289982	1.0	2.879589610748823	0.4242314555273111	422644	2339779	702325	124149	0.5176	0.0193	0.8814	0.6076	0.9584	0.5969	97.6
NC_051835.1	33017236	33069006	51770	convergent	LOC102152343	LOC111093484	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.083130803776604	0.6505195984563781	0.05512155398892448	4.0	7.229914694023416	1.1128142193475008	6879	2736844	89446	7688	0.3592	0.0143	0.8673	0.5934	0.1247	0.3918	13.4
NC_051835.1	33785714	33837005	51291	convergent	LOC119867070	LOC111093482	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0276390717571304	0.5616996132913945	0.052341590238655776	0.0	7.588491296019463	1.1003174781163725	0	3505082	369636	12097	0.4146	0.0287	0.8665	0.5937	0.0901	0.3987	18.0
NC_051835.1	36406001	36461046	55045	convergent	SLC37A1	LOC119867027	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.2064982534815658	0.8043263634762585	0.062463055094411614	10.0	32.249755920201856	4.993014376704384	8523	6127246	232475	5355	0.2493	0.0099	0.83	0.5317	0.1362	0.3514	2.0
NC_051836.1	3698661	3752870	54209	convergent	LOC111093630	GK2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8820905024560821	0.3091415377694479	0.04772430710137674	0.0	3.7344231064417186	0.7234666304190994	174235	28928985	382996	18910	0.5243	0.0287	0.8777	0.6031	0.7647	0.5597	86.6
NC_051836.1	11276866	11345764	68898	convergent	MEPE	LOC111093643	True	False	True	False	False	False	True	True	False	True	False		False		True	True	False	1.0008571425885693	0.5156755682153907	0.05335051023250835	47.0	3.6790320101458485	0.4150846809268368	113685	21343435	95065	22413	0.3941	0.0012	0.8779	0.6077	0.61	0.4982	66.6
NC_051836.1	27013911	27071204	57293	convergent	NPNT	TBCK	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0280848864119019	0.5624487800538026	0.05265214981834708	9.0	7.1681831614460245	0.7075272783184798	142557	5612193	683450	1845	0.4088	0.0105	0.8675	0.6034	0.6939	0.5168	73.3
NC_051837.1	574972	634483	59511	convergent	LOC111093784	LOC111093791	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9342380170297107	0.398203808384324	0.04925872088334983	1.0	11.793499428766802	1.2525304923210856	4727	18147617	205352	8592	0.4862	0.0193	0.8584	0.5904	0.1131	0.4135	26.0
NC_051837.1	7790832	7842018	51186	convergent	LOC111093705	IMPG2	True	False	False	False	False	False	False	False	False	False	False	31.33	False	4.81276	False	True	False	0.9876276593515174	0.49255786065775664	0.051666060395273015	10.0	5.913841769856345	0.7417709762918023	33575	10935919	340841	84740	0.4304	0.0099	0.8706	0.6026	0.2682	0.4363	40.6
NC_051837.1	8568536	8621477	52941	convergent	LOC119867284	LOC111093752	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0188498733126579	0.5468367793046984	0.05278867045879562	11.0	5.666803230513878	0.6264043044703226	29994	10157338	432187	29224	0.4057	0.0094	0.8713	0.6052	0.2478	0.4279	36.7
NC_051837.1	11353405	11418044	64639	convergent	ALCAM	CBLB	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	0.973988850033604	0.4684585992429792	0.0501627768758655	4.0	10.410510147653456	0.833139076794749	14276	7366620	32320	12513	0.4645	0.0143	0.8608	0.6003	0.1696	0.4219	33.4
NC_051837.1	20017414	20079909	62495	convergent	GAP43	LSAMP	True	False	False	True	False	False	True	False	False	True	False		False		True	False	False	1.0554943596321344	0.607463735279391	0.05547602265690932	20.0	6.150176808518486	0.8716568585236874	51339	1296297	31248	149473	0.3524	0.0059	0.87	0.5993	0.3572	0.437	41.4
NC_051837.1	31269207	31329671	60464	convergent	LOC106558167	FAM43A	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.2222961685250988	0.819275664653949	0.06299941850185546	33.0	42.67340567348737	6.234784753616513	561	1384109	45354	15122	0.2432	0.003	0.8131	0.5059	0.0901	0.3311	0.7
NC_051838.1	7080793	7147581	66788	convergent	NSUN2	UBE2QL1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.1597699650901183	0.7538670417263649	0.05891202316567192	1.0	25.90906269271417	3.6568187880995398	0	5122751	33394	27945	0.2954	0.0193	0.8362	0.5556	0.0901	0.3593	3.0
NC_051838.1	10054548	10126362	71814	convergent	LOC111093922	LOC119867475	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0879572815436087	0.6577450848121631	0.056068204324713405	1.0	13.20995040723287	2.804483851355649	334545	2146483	644181	2860	0.3411	0.0193	0.8559	0.568	0.927	0.5423	80.0
NC_051838.1	19004008	19067846	63838	convergent	LOC119867441	CRYGS	True	False	False	False	False	False	True	True	False	False	False		False		False	False	False	1.1450830683460254	0.7360584301260872	0.058669622604892044	32.0	9.412495658925435	1.1794798688066768	39073	1869525	236466	3832	0.299	0.0032	0.8627	0.5919	0.2984	0.4111	25.4
NC_051838.1	19321861	19376696	54835	convergent	ADIPOQ	LOC119867406	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.1581221522446052	0.7519151257244951	0.06149441508104626	40.0	6.420278727091634	0.7135373737330385	49278	1556174	27417	2453	0.2616	0.002	0.8693	0.6033	0.3476	0.4168	28.6
NC_051838.1	33370196	33420674	50478	convergent	MIR551B	LOC119867412	True	False	False	False	False	True	False	True	False	True	False		False		False	True	False	0.9352426884966808	0.4000140809056505	0.049255011576987896	0.0	1.9183810615155987	0.25534180216031527	220435	25252	429536	3486	0.4864	0.0287	0.8875	0.608	0.8358	0.5693	89.8
NC_051838.1	33641835	33705242	63407	convergent	LOC119867455	LOC102151967	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9238118814691715	0.37998444112077123	0.04920524344805574	1.0	2.34453432291915	0.40958472583135624	176462	303355	151433	43751	0.4874	0.0193	0.8845	0.6077	0.7684	0.5535	83.7
NC_051838.1	34380069	34430694	50625	convergent	LOC102152454	LOC111093889	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0303428773966345	0.5662204705807378	0.052070857093657975	5.0	9.692544758314929	1.4632687599864524	5381	1035198	27413	2101	0.4205	0.0133	0.8622	0.5863	0.1189	0.4003	19.5
NC_051838.1	36725342	36775647	50305	convergent	FNDC3B	GHSR	True	False	False	True	False	False	True	True	False	True	False		False		False	True	False	1.0133696919355186	0.5374001631194693	0.052585531835412584	13.0	11.084124773229401	1.4123871696166073	50494	3380311	25152	28281	0.41	0.0084	0.8596	0.5872	0.3524	0.4436	44.7
NC_051838.1	40621835	40683716	61881	convergent	LOC111093930	TBL1XR1	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1453149633897213	0.736344209928989	0.059497379556733385	10.0	40.96423683453332	3.561482566882141	0	7282592	3609426	88955	0.2867	0.0099	0.8154	0.5571	0.0901	0.3519	2.4
NC_051839.1	1643004	1708560	65556	convergent	LOC119867596	LOC119867597	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0224663891665153	0.5529723305510333	0.052894897383908616	1.0	13.460058520741386	1.9648546443658477	24218	inf	36497	3719	0.4032	0.0193	0.8556	0.5788	0.2223	0.4158	26.9
NC_051839.1	1805405	1856208	50803	convergent	FOXF2	LOC100684996	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0586097767597265	0.6124714164134233	0.0552747823058781	2.0	21.976897700034073	3.5176465464157354	94194	inf	25401	2877	0.3561	0.017	0.8438	0.5578	0.5426	0.4634	51.6
NC_051839.1	11518999	11569382	50383	convergent	LOC111093992	LOC111094013	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.1007653894223732	0.6765475371635518	0.05716795329285767	59.0	2.5699024167689295	0.29876381610005326	205810	inf	405431	37062	0.323	0.0004	0.8831	0.6079	0.8158	0.526	75.3
NC_051839.1	18052245	18123443	71198	convergent	LOC111093969	LOC102156827	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.9566638897030936	0.4377841181256562	0.04994877389788062	1.0	4.1543720377259	0.7126248423114638	612156	inf	376258	294	0.4697	0.0193	0.8761	0.6033	0.9845	0.5906	95.4
NC_051839.1	18480986	18533175	52189	convergent	LOC111094025	LOC111094007	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9967697146061198	0.5085996836594167	0.0520602970018348	1.0	6.742451878074914	1.1573053557821436	192920	inf	39986	13892	0.4208	0.0193	0.8685	0.5924	0.7959	0.5394	79.4
NC_051840.1	1166863	1219794	52931	convergent	GALNT13	LOC106558288	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9669774583784566	0.45608396558772685	0.051021536507264355	1.0	4.718496421951347	0.824612130412676	68328	364259	794834	8308	0.4454	0.0193	0.8742	0.6006	0.4353	0.475	55.7
NC_051840.1	7616013	7676372	60359	convergent	LOC111094266	GCG	True	True	False	False	False	False	True	True	False	True	False		False		True	True	False	1.002167246838182	0.5179390685835542	0.05243146579261855	3.0	4.741846433065467	0.682230947061838	28808	6088582	39214	9035	0.4128	0.0155	0.8741	0.604	0.2427	0.4298	37.7
NC_051840.1	8466112	8532234	66122	convergent	LOC100688550	LOC119867785	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8783046015197167	0.30299983264582875	0.04634292507558527	1.0	3.1606483962521614	0.652218113984221	50827	6941563	892195	12455	0.557	0.0193	0.8801	0.6047	0.3525	0.4827	59.4
NC_051840.1	14845639	14901149	55510	convergent	UBR3	LOC111094278	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9980490777325446	0.5108174993114698	0.051739406462568416	1.0	9.442430545516755	0.9640357369641589	0	5226450	270853	24761	0.4282	0.0193	0.8626	0.597	0.0901	0.3995	18.4
NC_051840.1	16124607	16177018	52411	convergent	CYBRD1	LOC111094279	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	1.0137630009333816	0.5380735433185764	0.053058153609976476	21.0	3.5892962710197067	0.4891439746341987	24188	3949032	73536	24456	0.4001	0.0057	0.8782	0.6072	0.2223	0.4227	34.3
NC_051840.1	16788107	16853124	65017	convergent	LOC111094247	LOC119867830	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0587241390014959	0.612653310423526	0.05479696130798218	6.0	9.715761058337982	1.0325929347288643	104385	3279229	224112	23081	0.3649	0.0125	0.8622	0.5953	0.579	0.4828	59.9
NC_051840.1	24054229	24128740	74511	convergent	LOC119867869	LOC111094258	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9762948161864019	0.47256097201639036	0.05082062834841323	1.0	4.949503372549851	0.7337041913297034	258516	2831477	924436	3333	0.4499	0.0193	0.8735	0.6028	0.8762	0.5643	88.7
