chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051826.1	1416239	1480570	64331	convergent	LOC111091743	LOC111091793	True	False	False	False	False	False	False	False	False	False	False	39.29	False	4.48116	True	False	False	1.0293682475379642	0.592	1.0593716915994882	0.678	0.05308621953851644	5.0	14.494874226074295	10.91796701661558	98404	386118	418913	290354	61550	0.4323	0.4037	0.1177	0.8877	0.5577	0.4798	60.1
NC_051826.1	5334971	5405776	70805	convergent	ZC3H13	LOC111091811	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.04924558432297	0.6436666666666667	1.0766568449631333	0.7063333333333334	0.05400135283242508	1.0	15.626452528811656	13.203113891947716	0	857152	35402	32594	32594	0.381	0.5053	0.1097	0.7403	0.0901	0.3653	31.2
NC_051826.1	10143251	10217071	73820	convergent	LOC111091828	LOC100685259	True	False	False	False	False	True	False	False	False	False	False		False		False	False	False	1.0527625137952665	0.6546666666666666	1.0880242731451988	0.7243333333333334	0.054630436467169675	5.0	6.085808915970481	21.700935978359645	80161	120131	3907823	52861	52861	0.3543	0.4037	0.3773	0.072	0.487	0.3389	23.9
NC_051826.1	14184578	14251277	66699	convergent	PCDH17	LOC119865129	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.9304050983819674	0.22133333333333333	0.9281946768075228	0.21566666666666667	0.04963139693389324	1.0	2.557104498455822	17.772908733004616	267927	4157897	33349	96594	98090	0.768	0.5053	0.855	0.3127	0.884	0.665	90.5
NC_051826.1	16687132	16738584	51452	convergent	TDRD3	LOC100686550	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0024758003383336	0.513	1.0131416787840426	0.5726666666666667	0.052255113199588296	6.0	6.688778276976555	17.797237075976472	12142	6652828	675578	24565	24565	0.484	0.388	0.3377	0.3097	0.1592	0.3357	23.2
NC_051826.1	19596764	19663367	66603	convergent	LOC100687588	LOC100687653	True	False	False	False	False	False	False	False	False	False	False	26.06	False	4.29328	False	True	False	0.9221054939879649	0.178	0.9298172083720565	0.22266666666666668	0.04859285216414593	1.0	2.84081061369678	19.49074923992157	269935	9570035	1947532	195799	50525	0.8977	0.5053	0.7987	0.1833	0.8856	0.6541	89.6
NC_051826.1	27517646	27576124	58478	convergent	KLF5	LOC100682890	True	False	False	True	False	False	True	True	False	True	False		False		False	True	False	0.9845020614592194	0.4553333333333333	0.9774381408020854	0.44233333333333336	0.051569202117675815	6.0	5.554255053333212	16.812515169382095	346885	15332413	29239	22083	52834	0.543	0.388	0.4193	0.4	0.9327	0.5366	70.3
NC_051826.1	29235878	29299159	63281	convergent	LOC100684181	LOC111091654	True	False	False	False	False	False	False	False	False	False	False	35.11	False	5.65148	False	True	False	0.9417672344962026	0.27666666666666667	0.9419835629925132	0.2836666666666667	0.04893656461166801	1.0	2.372867278418569	15.606966068870143	107482	13611780	482950	326346	134195	0.8587	0.5053	0.8857	0.5177	0.5894	0.6714	91.5
NC_051826.1	33638670	33695479	56809	convergent	LOC106557558	SPRY2	True	True	False	True	False	False	True	True	False	False	False		False		False	True	False	0.9518696522420607	0.324	0.9462658296242357	0.30466666666666664	0.049362454857597736	1.0	2.3219113231647452	21.76400703430176	7926	9212224	28405	5113	27708	0.8087	0.5053	0.8927	0.07	0.1304	0.4814	60.5
NC_051826.1	36431283	36491812	60529	convergent	LOC100684683	LOC111091757	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9366444878482155	0.251	0.9223551112636924	0.18833333333333332	0.04945300157125466	0.0	2.1789725385469043	18.77098222005935	313453	6417751	2760955	198916	14467	0.7943	0.885	0.915	0.231	0.9158	0.7482	97.6
NC_051826.1	45865441	45937672	72231	convergent	GPR180	SOX21	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0038373365811981	0.5166666666666667	0.9967826999813318	0.514	0.051972647391135184	2.0	6.1954182337134185	16.196546670162316	0	3021535	1598909	2551	34122	0.5033	0.4627	0.3667	0.4627	0.0901	0.3771	35.4
NC_051826.1	55453706	55512794	59088	convergent	LOC100683697	LOC111091706	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9906803782098248	0.4736666666666667	1.0187502124160528	0.586	0.05195236885477423	1.0	3.4810814210595784	19.466213035583497	0	12603229	3335689	608487	91811	0.505	0.5053	0.6803	0.1843	0.0901	0.393	39.0
NC_051826.1	55859005	55918918	59913	convergent	LOC119865267	LOC119865154	True	False	False	False	False	False	False	False	False	False	False	25.53	False	5.220280000000001	False	True	False	0.9763543598576834	0.4236666666666667	0.9740646369501949	0.43066666666666664	0.05127163490355903	1.0	5.5449737966157135	19.57138878612195	186039	13008940	2929978	202363	80888	0.5683	0.5053	0.421	0.1777	0.7862	0.4917	62.9
NC_051826.1	59581650	59643922	62272	convergent	ING1	LOC119865109	True	True	False	True	False	False	True	True	False	False	False		False		False	False	False	1.018364392607669	0.5606666666666666	1.0085687985613943	0.5533333333333333	0.05206023039638275	1.0	8.938460928011773	15.107239121482486	12786	16732765	31136	5542	6796	0.4967	0.5053	0.237	0.565	0.1592	0.3926	38.8
NC_051827.1	1109045	1172665	63620	convergent	SYNDIG1	LOC100688361	True	False	False	False	False	False	False	False	False	False	False	39.0	False	2.41274	False	True	False	1.0883790593218388	0.7283333333333334	0.982393255520612	0.462	0.05582686016839206	17.0	6.277305707358894	14.477747946074516	65855	877667	1696441	189544	117837	0.3033	0.2783	0.363	0.6203	0.4222	0.3974	41.0
NC_051827.1	2619236	2673562	54326	convergent	LOC100687334	LOC111091893	True	False	False	False	False	True	True	True	False	False	False		False		False	True	False	0.8760507789018078	0.071	1.0222923527494072	0.5976666666666667	0.05069272855864628	1.0	3.0271408708247485	20.523564281670943	28601	173476	190897	22959	8529	0.6287	0.5053	0.76	0.1217	0.2427	0.4517	53.1
NC_051827.1	3227875	3294390	66515	convergent	LOC111091943	LOC119865296	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.0592957242101257	0.671	1.1560984701715409	0.808	0.05524207256889226	52.0	5.5704268428478745	16.564353833433056	88868	788209	389354	6598	6598	0.3283	0.0947	0.417	0.4277	0.5199	0.3575	28.4
NC_051827.1	6808405	6874087	65682	convergent	STAC	LOC100685633	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9530330209885546	0.333	0.9674500712469221	0.402	0.04929879007444807	1.0	2.6803991840395422	21.969257464775673	8754	734933	333169	74897	41839	0.8173	0.5053	0.8303	0.0647	0.1362	0.4708	58.1
NC_051827.1	10487084	10553541	66457	convergent	LOC111091857	LOC106557623	True	False	False	False	False	False	False	False	False	True	False		False		False	False	False	1.0232335317427603	0.5733333333333334	1.0360999083921314	0.631	0.05128183348534669	1.0	3.039811891156017	21.863740892121285	195312	2005383	300859	234162	76984	0.5677	0.5053	0.758	0.0667	0.8007	0.5397	71.1
NC_051827.1	23551824	23607775	55951	convergent	LOC111091912	LOC119865327	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9360280462695039	0.248	0.9334529413759708	0.244	0.04928398421344207	1.0	1.0757850898826808	6.399248695373535	0	11054081	71591	22063	1649	0.8187	0.5053	0.9917	0.9947	0.0901	0.6801	92.4
NC_051827.1	29008575	29073911	65336	convergent	NUDT16	MRPL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.042093700763407	0.6276666666666667	1.022589163632691	0.598	0.054004138554968065	7.0	9.733079248124504	17.518246917037278	133757	16515525	3859201	2580	2008	0.381	0.3723	0.2093	0.3337	0.6703	0.3933	39.5
NC_051827.1	34198197	34269938	71741	convergent	LOC111091952	LOC119865310	True	False	False	False	False	False	False	False	False	False	False	33.47	True	8.54362	False	True	False	0.9684816915384808	0.39666666666666667	0.9551006003141403	0.3416666666666667	0.05120225030771828	1.0	1.6884765048602706	17.621448695659637	209067	15586082	681582	284157	89176	0.576	0.5053	0.967	0.3247	0.8215	0.6389	88.1
NC_051827.1	34370653	34427811	57158	convergent	LOC111091954	LOC119865330	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9580304606325035	0.354	0.9704064733147622	0.4156666666666667	0.05070917120055363	1.0	5.022241433633917	19.519070863723755	374232	15420917	516417	184134	1459	0.6267	0.5053	0.4703	0.181	0.9438	0.5454	73.3
NC_051827.1	39231375	39301877	70502	convergent	CHST2	LOC100688497	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0844955155937956	0.7173333333333334	1.094153019836545	0.7296666666666667	0.05616643070937478	22.0	12.19753956497823	17.432057307876704	41626	10553523	510575	3885	45659	0.292	0.2497	0.1553	0.3407	0.3082	0.2692	7.4
NC_051827.1	45474517	45526737	52220	convergent	LOC100855515	LOC119865420	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	1.0206105550619113	0.5676666666666667	0.9843740366220475	0.4673333333333333	0.05272355034400943	1.0	6.945012304482447	21.556662066229457	24373	4319522	462461	155699	5091	0.4497	0.5053	0.327	0.0777	0.2223	0.3164	17.4
NC_051828.1	11487994	11545704	57710	convergent	LOC119865622	LOC111092144	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9774285782511365	0.4266666666666667	0.9666556107982993	0.3973333333333333	0.0504108448586903	1.0	2.819556515709694	28.921518564224243	358151	6369856	551341	522486	17154	0.6653	0.5053	0.8027	0.001	0.9377	0.5824	78.3
NC_051828.1	16606256	16661497	55241	convergent	GPCPD1	LOC119865589	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9053283619236734	0.116	1.0012950743630529	0.5276666666666666	0.06124703006957706	24.0	6.334254461173717	14.266738198353695	16124	1252829	258280	28745	68765	0.169	0.2363	0.358	0.6453	0.1801	0.3178	18.0
NC_051828.1	19302591	19370767	68176	convergent	LOC111092201	STK35	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1196165546054462	0.773	1.0733802450954915	0.701	0.05579679549693282	2.0	10.035265939923498	15.333973973989487	86679	1449951	195761	44283	42345	0.3037	0.4627	0.1997	0.547	0.5119	0.405	43.6
NC_051828.1	26717079	26778334	61255	convergent	SRC	LOC111092200	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.2498736967639859	0.8966666666666666	1.2015919678814708	0.8453333333333334	0.06509639076109715	16.0	13.655592277189944	18.371096751974815	22706	2026181	30627	37487	2949	0.113	0.2863	0.1323	0.2607	0.2117	0.2008	1.5
NC_051828.1	36042329	36111036	68707	convergent	LOC119865683	PREX1	True	True	False	True	False	False	True	False	False	False	False		False		True	False	False	1.1622208521874642	0.82	1.1533449797078967	0.805	0.05979985694475794	3.0	19.99075189017031	15.272635569722633	0	11274911	34354	176305	8351	0.2	0.4403	0.0697	0.552	0.0901	0.2704	8.0
NC_051828.1	36665388	36721820	56432	convergent	LOC111092109	KCNB1	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.168026625440169	0.828	1.1378954811453819	0.788	0.06082446364028399	15.0	7.709175381235945	17.496316894700257	0	10657989	58064	4317	1133	0.1777	0.294	0.2897	0.3353	0.0901	0.2374	3.5
NC_051828.1	37513357	37574621	61264	convergent	LOC119865562	LOC102152659	True	False	True	False	False	False	True	False	False	False	False		False		True	False	False	1.326610504677794	0.9393333333333334	1.4380018238276244	0.9453333333333334	0.07044846751038805	50.0	24.16448648128786	15.776262418263489	56011	9807604	98513	67881	17403	0.062	0.1033	0.0487	0.5047	0.3808	0.2199	2.2
NC_051828.1	40064815	40121938	57123	convergent	TSHZ2	ZNF217	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.08662318737173	0.7223333333333334	1.0736890647292137	0.701	0.05602683267473131	7.0	13.154479588659747	15.90976134307093	6624	7258217	28562	24291	34995	0.2957	0.3723	0.1387	0.4913	0.1247	0.2845	11.1
NC_051828.1	42475068	42526723	51655	convergent	LOC611771	LOC119865771	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.108938092027372	0.7566666666666667	1.102182178363204	0.7443333333333333	0.056183808914332445	4.0	24.226460910041915	15.807667990215123	0	4850698	48187	1660	1702	0.2917	0.42	0.0487	0.5017	0.0901	0.2704	8.0
NC_051828.1	42745535	42819449	73914	convergent	LOC119865786	LOC119865699	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	0.22939000972482	0.005	0.10895557314157486	0.007	0.03824021790903803	0.0	3.2345746216824436	15.87502940495809	192508	4569101	222976	196453	1067	0.99	0.885	0.7213	0.4947	0.7959	0.7774	98.3
NC_051829.1	326595	381037	54442	convergent	THSD1	LOC100684545	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9588930772908342	0.35833333333333334	1.00410641707927	0.5403333333333333	0.05013787111631511	3.0	4.314369495547119	13.445235203294192	21184	9552611	346804	25831	28615	0.6993	0.4403	0.5603	0.718	0.2064	0.5249	68.1
NC_051829.1	804447	863659	59212	convergent	FOXO1	LOC102153908	True	False	False	True	False	False	True	False	False	True	False		False		True	True	False	1.0334800289496995	0.6056666666666667	0.9665474321767688	0.3973333333333333	0.05223073060634682	2.0	7.100587589212634	12.466378606028027	184053	9072374	29606	103827	35437	0.486	0.4627	0.3187	0.797	0.7826	0.5694	76.6
NC_051829.1	9416764	9476935	60171	convergent	LOC119865997	LOC119865829	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.8752393288580053	0.06933333333333333	0.5387792288556695	0.027666666666666666	0.06323160431085727	26.0	5.750067495435555	18.379726281532875	78151	459578	62204	65620	8343	0.138	0.224	0.3997	0.2603	0.4787	0.3001	13.9
NC_051829.1	12228903	12283288	54385	convergent	LOC106557742	LOC102153058	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0645519214199453	0.6826666666666666	1.0787184554934501	0.71	0.05472961566752795	5.0	9.243396525108125	15.685599044613216	0	2349643	40224	3792	3792	0.352	0.4037	0.225	0.5117	0.0901	0.3165	17.6
NC_051829.1	16583402	16638128	54726	convergent	LOC119865834	LOC106557750	True	False	False	False	False	False	True	False	False	True	False		False		True	False	False	1.0186854734038224	0.5613333333333334	1.0333747155442834	0.6236666666666667	0.052078224758018245	1.0	6.946971699390147	18.360833406448364	35765	2551047	156950	165151	18044	0.4963	0.5053	0.327	0.261	0.2784	0.3736	33.8
NC_051829.1	20424770	20475505	50735	convergent	LOC111092453	NEK1	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9152593100565554	0.14966666666666667	0.9375218153841793	0.26033333333333336	0.04998039366221846	0.0	3.4821537326471765	16.799155756279273	49863	323599	1284234	39288	39288	0.7197	0.885	0.68	0.4013	0.3476	0.6067	80.9
NC_051829.1	34024080	34083975	59895	convergent	NKX3-1	LOC111092402	True	False	False	True	False	False	True	True	False	True	False		False		False	False	False	1.0280164196615835	0.5856666666666667	1.044115250429511	0.646	0.05464437152925505	14.0	5.377453056378122	16.558250562711194	104027	1174155	29947	2757	31681	0.354	0.304	0.436	0.4283	0.579	0.4203	45.6
NC_051829.1	40554664	40610407	55743	convergent	AGFG1	LOC486150	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0342934526356193	0.6073333333333333	1.0437322263717652	0.6456666666666667	0.05401803496117415	4.0	10.675339328137717	14.59679607017753	192465	4929314	646249	42438	47540	0.38	0.42	0.1853	0.6113	0.7959	0.4785	59.9
NC_051829.1	45854728	45924770	70042	convergent	LOC119866032	LOC119865861	True	False	True	False	False	False	False	False	False	False	False		False		True	False	False	1.2336619491367262	0.8816666666666667	1.1279400842055678	0.7763333333333333	0.06586033664803838	49.0	12.396414200762162	12.957868396430403	160251	377875	311364	120681	25690	0.1027	0.1083	0.1523	0.7603	0.7362	0.372	33.2
NC_051829.1	46659216	46733469	74253	convergent	LOC111092437	LOC119865863	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1256790752716117	0.7806666666666666	1.1888663996487856	0.836	0.0571359560195987	4.0	20.53301788819059	17.081220116857754	146342	1184468	979240	67079	18943	0.2637	0.42	0.0653	0.3743	0.7039	0.3654	31.7
NC_051830.1	3084750	3142913	58163	convergent	SLC15A4	TMEM132C	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.112317303947821	0.7606666666666667	1.0558058665916323	0.6703333333333333	0.05691075108630431	3.0	13.415392426126337	13.609549026489258	0	11674446	1079421	28264	16041	0.27	0.4403	0.1353	0.702	0.0901	0.3276	20.0
NC_051830.1	4496506	4546999	50493	convergent	LOC119866086	LOC477441	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.031675751050417	0.601	1.0600897552996873	0.678	0.05198927029201532	1.0	8.33183561910616	14.94982597793358	21752	10266525	684551	1121	5806	0.5027	0.5053	0.261	0.5803	0.2064	0.4112	44.3
NC_051830.1	12974593	13028567	53974	convergent	LOC119866092	MED13L	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.3386428679411058	0.942	1.6138474927842617	0.9706666666666667	0.07733643824398113	4.0	19.480094002092446	16.115440314738596	1580	1786697	1033739	295635	25078	0.033	0.42	0.0737	0.4687	0.0959	0.2182	1.7
NC_051830.1	17193803	17254161	60358	convergent	LOC119866085	LOC119866121	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.5619906194172566	0.017666666666666667	0.6512567170798779	0.030666666666666665	0.04437359859970576	0.0	4.745755556674209	13.606525956459766	123982	2435680	131538	56099	58224	0.9793	0.885	0.507	0.7023	0.6416	0.7431	97.2
NC_051830.1	20964282	21018696	54414	convergent	LOC119866095	LOC119866096	True	False	False	False	False	False	False	False	False	True	False		False		False	False	False	1.0843248356859534	0.7173333333333334	1.100985630246997	0.7416666666666667	0.05432118485329921	1.0	5.094974554592374	23.754918134437418	41489	6203187	592288	331460	32180	0.3663	0.5053	0.461	0.0257	0.3082	0.3333	21.0
NC_051830.1	37136455	37205993	69538	convergent	LOC106557850	LOC102154823	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	1.0065174298516035	0.5273333333333333	1.0037843596503138	0.54	0.05240397562888698	1.0	16.56328108680372	15.957455358051119	146224	4840999	56303	25053	21534	0.474	0.5053	0.0983	0.4867	0.7039	0.4536	54.0
NC_051831.1	11296029	11362267	66238	convergent	LOC106557871	LOC111092904	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.942493436743945	0.2803333333333333	0.967939944255352	0.4046666666666667	0.05009335442995188	1.0	3.11270841398498	17.3481874630369	220852	10054707	2554120	160691	12958	0.7053	0.5053	0.7467	0.3473	0.8358	0.6281	86.3
NC_051831.1	12006551	12065044	58493	convergent	GXYLT1	LOC111092835	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	1.0068677594689104	0.5286666666666666	1.0011654322162271	0.5276666666666666	0.05278799821402575	11.0	6.59162403839468	14.788655264723685	0	10761356	3260769	55035	63903	0.4483	0.3303	0.342	0.5937	0.0901	0.3609	29.5
NC_051831.1	13274723	13345552	70829	convergent	NA	MUC19	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	0.807103897767433	0.036333333333333336	0.9223826381720602	0.18833333333333332	0.0483888823969027	1.0	4.436085994285126	9.83880572517713	14863	12035696	3010052	68312	100	0.917	0.5053	0.5453	0.94	0.1696	0.6155	83.7
NC_051831.1	17823426	17886691	63265	convergent	IPO8	LOC100685338	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.915242089262727	0.14966666666666667	0.9389388956815005	0.268	0.04920141535493482	1.0	5.69568211030067	15.229232173977476	0	16580617	1507657	71502	79785	0.8277	0.5053	0.403	0.5547	0.0901	0.4762	58.8
NC_051831.1	32573520	32640058	66538	convergent	LOC102155441	LOC100685365	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0617571647453001	0.676	1.0827932454690337	0.7156666666666667	0.05511575467091349	25.0	6.267855077020757	14.81786481302176	18211	5827486	309949	62897	5554	0.331	0.2273	0.364	0.5913	0.1906	0.3409	24.7
NC_051831.1	39677324	39739751	62427	convergent	ANO2	NTF3	False	False	False	False	False	False	False	False	False	False	False	28.74	False	5.1012200000000005	False	False	False	1.0962177455527424	0.7366666666666667	1.0570188698232175	0.673	0.0557593080346994	1.0	8.359786694848841	19.880895701787804	341463	1273818	881321	71476	154498	0.305	0.5053	0.2593	0.1543	0.9304	0.4309	49.5
NC_051831.1	40299441	40358999	59558	convergent	LOC119866433	GALNT8	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0107005257332733	0.5406666666666666	0.9775895814225077	0.443	0.05204727117742468	1.0	3.0800400084831776	17.050084735407975	170780	1894501	329915	7998	5828	0.497	0.5053	0.7517	0.3787	0.7567	0.5779	77.7
NC_051832.1	2510899	2563279	52380	convergent	NA	OR6D5	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.8901890778584807	0.088	0.8989129544988275	0.10533333333333333	0.047430789063926206	1.0	3.5672196844872195	12.029042462507883	0	2169457	491937	963	100	0.9593	0.5053	0.666	0.8283	0.0901	0.6098	82.6
NC_051832.1	6155210	6215233	60023	convergent	LOC119866635	LOC106557967	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0392960363603443	0.6193333333333333	0.9626787263564766	0.38266666666666665	0.0540542524762859	29.0	5.535854265443102	16.551117787610238	14779	890985	593010	6286	6286	0.378	0.2097	0.4213	0.4283	0.1696	0.3214	18.9
NC_051832.1	24424569	24481957	57388	convergent	LOC100855860	LOC111093048	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1542009451681874	0.8086666666666666	1.2049482108786702	0.848	0.06118274939972151	33.0	7.622227330087178	16.423885224470453	153263	8211080	44249	15555	15173	0.1697	0.1917	0.2937	0.4403	0.7204	0.3631	30.2
NC_051832.1	25443005	25493730	50725	convergent	ADRB1	CCDC186	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1247218848802352	0.7796666666666666	1.122788459827006	0.771	0.05934859787534621	26.0	5.42714319680347	16.290461412973716	181633	9226184	202315	1427	2132	0.2097	0.224	0.4323	0.453	0.7773	0.4193	45.1
NC_051832.1	34214445	34267922	53477	convergent	LOC111093045	LOC119866531	True	False	False	False	False	False	True	False	False	False	False		False		True	False	False	1.1615906889778755	0.819	1.2292964701235294	0.8693333333333333	0.0610972727389795	10.0	16.34072459058139	18.814623907122307	58817	7238293	143759	62663	33753	0.1717	0.3413	0.1003	0.227	0.3901	0.2461	4.6
NC_051833.1	357464	431756	74292	convergent	UBE2V2	LOC100856084	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9183210330027304	0.162	0.8956734085828066	0.098	0.04897529275049466	1.0	5.555519613266916	15.628447622866243	0	13967579	135007	37539	37539	0.8547	0.5053	0.4193	0.5163	0.0901	0.4772	59.0
NC_051833.1	1669770	1738756	68986	convergent	LOC100684688	LOC119866769	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.878234753932267	0.07266666666666667	0.846088807721436	0.058	0.04747027443482571	1.0	4.494434041104347	16.697604044428413	120737	12657926	490928	60011	2166	0.958	0.5053	0.54	0.4113	0.6323	0.6094	82.4
NC_051833.1	20829395	20898312	68917	convergent	LOC119866675	MSC	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9909663961077756	0.47533333333333333	0.9673957350499928	0.402	0.05190086600882605	12.0	3.5614392836880557	19.007802527001562	13853	6501643	1220733	2622	1682	0.5103	0.3233	0.667	0.214	0.1644	0.3758	35.1
NC_051833.1	21906082	21964104	58022	convergent	LOC111093217	LOC119866789	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0308233515935155	0.5966666666666667	0.9912634530425072	0.493	0.05286642921201241	2.0	6.974489494779644	20.428486065692212	0	7463482	1854802	22829	937	0.4453	0.4627	0.3257	0.1263	0.0901	0.29	11.9
NC_051833.1	23112498	23172320	59822	convergent	LOC111093212	LOC111093135	True	False	False	False	False	False	False	False	False	False	False	43.94	False	4.77938	False	True	False	0.9396621301879312	0.2653333333333333	0.9561554263144731	0.3446666666666667	0.04964312970345223	0.0	2.505953361100823	19.462737560272217	142409	6256166	647486	169009	165046	0.7673	0.885	0.864	0.1843	0.6939	0.6789	92.2
NC_051833.1	23509733	23568950	59217	convergent	CRISPLD1	LOC100688946	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9238943244718939	0.18866666666666668	0.932711797015369	0.23833333333333334	0.04874279026607266	1.0	3.4949359748534086	18.19087768963405	39341	5859234	250554	47886	2243	0.8813	0.5053	0.676	0.2753	0.2984	0.5273	68.3
NC_051833.1	28263136	28333785	70649	convergent	LOC106558008	PAG1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0505864779194676	0.647	1.008787566587329	0.554	0.05529169071735528	16.0	7.6180582195062705	15.463543095678654	1540	1100115	320836	15590	15590	0.325	0.2863	0.294	0.5327	0.0959	0.3068	14.3
NC_051833.1	28623707	28681799	58092	convergent	FABP5	LOC119866803	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	1.0219358711139908	0.5696666666666667	0.9597174493864179	0.36566666666666664	0.05416878762738987	14.0	3.3761534621578795	17.465269598849986	27753	745822	29046	4411	4516	0.3717	0.304	0.698	0.3377	0.2376	0.3898	38.4
NC_051833.1	38580004	38634159	54155	convergent	LOC100685448	LOC119866804	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0549787851799097	0.6626666666666666	1.0162022914484143	0.5803333333333334	0.054455720687593356	4.0	9.73498021364322	15.842533185368492	142919	9208482	515007	173461	45988	0.3617	0.42	0.2093	0.498	0.6939	0.4366	51.2
NC_051834.1	2536913	2592033	55120	convergent	LOC111093357	GJD2	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0569157994483396	0.6673333333333333	1.090128710885346	0.7256666666666667	0.054609366408352226	17.0	5.110213531205547	17.632032731000116	114473	768957	121203	2935	3679	0.3547	0.2783	0.4597	0.3237	0.6131	0.4059	43.8
NC_051834.1	4478505	4544211	65706	convergent	CDIN1	MEIS2	True	True	False	True	False	False	True	False	False	False	False		False		True	True	False	0.9721488865650912	0.4103333333333333	0.9626113339409232	0.382	0.050492377326147336	1.0	6.307406927923654	13.61986765348249	0	1177903	32853	204816	110217	0.6547	0.5053	0.36	0.7017	0.0901	0.4624	55.5
NC_051834.1	11061036	11119847	58811	convergent	LOC119866880	LOC111093393	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9905497481287092	0.4736666666666667	1.0048107451349497	0.542	0.05043362696649594	7.0	6.464856020908992	17.28462152847877	0	847547	409320	942	942	0.663	0.3723	0.349	0.3523	0.0901	0.3654	31.7
NC_051834.1	24994850	25055410	60560	convergent	FOXB1	LOC119866903	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9647098821569406	0.382	0.9751287582665682	0.43466666666666665	0.05020960345568785	1.0	2.7031709590392823	19.88311118664949	149870	2575237	327567	2638	44442	0.6907	0.5053	0.8257	0.1543	0.7113	0.5775	77.4
