chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_display
NC_051840.1	26520111	26586822	66711	convergent	LOC111094249	LOC102155713	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9634636057937153	0.4473074935502933	0.047929685063340395	0.0	14.018948727395669	1.1449116832821336	71534	5293459	1533264	49701							
NC_051841.1	2245776	2303016	57240	convergent	LOC119867916	TMEFF2	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0484148367062722	0.5976364000381124	0.05164015262715055	2.0	34.105825138768	3.3725032535196586	604	22795627	28620	43258							
NC_051841.1	7533022	7602083	69061	convergent	LOC100686361	LOC100686866	True	False	False	False	False	False	False	False	False	False	False	33.99	False	5.647460000000001	True	True	False	1.0194997971402073	0.5480433460341364	0.05035688287225917	5.0	12.25358123472542	1.167714452420523	57448	17502471	516682	61328							
NC_051841.1	12473128	12532864	59736	convergent	CD28	LOC100856338	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	1.0114383920777734	0.5338601608571371	0.05064763418868138	31.0	6.461490636889947	0.31647006135845157	297004	12567027	81281	51413							
NC_051841.1	27629161	27690392	61231	convergent	LOC119867980	EPHA4	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9970884375309427	0.5082966625698184	0.049253651655595816	1.0	12.721426553192249	1.2624450841764798	490224	1909501	711674	31298							
NC_051841.1	28495545	28545686	50141	convergent	LOC106558331	LOC119867969	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.049839486798306	0.600008917906912	0.052504241477617127	3.0	18.625333950364762	1.7252863268896992	45615	1824982	50974	14937							
NC_051841.1	29390284	29459285	69001	convergent	LOC111094442	SCG2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9517193370030511	0.4259478965812761	0.04705299840458549	1.0	8.223266416997463	0.5398541911086916	74784	920813	682986	23421							
NC_051841.1	29837431	29901354	63923	convergent	LOC111094360	LOC119867910	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0038040804211135	0.5203087702712238	0.04962291788298721	16.0	13.038468946971351	1.2871520480094687	230608	476205	1127594	8749							
NC_051842.1	3541738	3613722	71984	convergent	LOC111094553	LOC111094552	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8733224792331027	0.28830345582452227	0.04216744772046021	1.0	4.647479958996281	0.29782739531927843	27730	1654274	807693	8259							
NC_051842.1	6148634	6217613	68979	convergent	LOC119868013	RGS2	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	1.0102917586042683	0.5318393318599839	0.050662417453327	45.0	7.280563828408058	0.4971874218216006	41877	4259667	206527	3338							
NC_051842.1	8585823	8643867	58044	convergent	BRINP3	LOC119868094	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.945548721802976	0.41457829538955165	0.04671526291411645	0.0	5.48224382052501	0.4999917665127515	14845	6315788	2220848	127371							
NC_051842.1	16412131	16486695	74564	convergent	LOC111094583	LOC111094562	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0585000448412127	0.6142952066041742	0.05256591055063205	33.0	11.656184377838688	0.7650216187748154	100587	1185280	1085168	8248							
NC_051842.1	19592201	19658874	66673	convergent	LOC111094531	NUF2	True	True	False	True	False	False	True	True	False	True	False		False		True	True	False	0.9993244969177727	0.512295201701933	0.05001250484732272	1.0	16.183482902482098	1.3621306025051578	537	1990822	33337	28573							
NC_051842.1	22834825	22886249	51424	convergent	OR10J2	ACKR1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0922590514184825	0.6675646390492823	0.05494595668795392	1.0	38.23306495865419	4.80490399775551	14463	5225822	339361	326							
NC_051843.1	6868917	6934242	65325	convergent	CLCN4	LOC119868598	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0646369226946941	0.6242999716869494	0.05435356743938842	17.0	31.02449598423881	3.19335835800958	26579	32754261	3129056	41896							
NC_051843.1	8354252	8409529	55277	convergent	LOC106558419	LOC119868687	True	False	False	False	True	False	False	True	False	False	False		False		False	True	False	0.6672673447616867	0.07293118510169257	0.03345341397156248	0.0	2.5856690826283235	0.289070650550383	31890	31273950	1648745	38224							
NC_051843.1	10578732	10643009	64277	convergent	LOC480844	FANCB	True	False	False	False	False	False	False	False	False	False	False	34.92	False	5.37718	True	True	False	0.9583281320926433	0.4379227889705622	0.04806831226450399	0.0	13.585752017345015	1.445039561228029	185870	29044970	528129	73040							
NC_051843.1	15197385	15269910	72525	convergent	LOC119868379	LOC119868161	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9680057186177993	0.4555533136204131	0.04811748577105263	0.0	9.759312711233363	0.7227915714290403	41353	24422193	1008919	28321							
NC_051843.1	26196588	26269373	72785	convergent	TRNAE-CUC-22	LOC119868188	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9992194331401199	0.5121087913717217	0.049217789647236394	5.0	12.126436743668675	1.2198605088490655	0	13422860	86849	0							
NC_051843.1	32334636	32387595	52959	convergent	LOC612281	LOC111094893	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9487802700868634	0.4204947060227632	0.0477877584883052	1.0	5.151417034661624	0.46261668088862945	0	7294725	2308525	1090							
NC_051843.1	34617972	34669640	51668	convergent	LOC119868190	BCOR	True	False	False	True	True	False	True	False	False	True	False		False		False	True	False	0.7859500636793206	0.16483543097975514	0.04051127323843732	28.0	15.685681061253842	2.9280465115265817	293806	5012034	25834	55596							
NC_051843.1	35941631	35992808	51177	convergent	LOC111094865	CASK	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	1.0109421872212778	0.5329811577143311	0.05118879320910625	24.0	15.558693603344569	1.4024993906792096	257781	3688621	126889	19777							
NC_051843.1	50115742	50188659	72917	convergent	LOC119868203	WAS	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.657046641795722	0.06871331761104606	0.03359690672859161	1.0	5.3674490851516685	0.36115947296315004	47800	515365	378852	3158							
NC_051843.1	51534278	51599514	65236	convergent	LOC100686592	LOC491922	True	False	False	False	False	True	True	True	False	True	False		False		False	True	False	0.8526076371473829	0.25542199613734684	0.04200700276769616	0.0	10.539370457813563	1.0106969540799224	116896	235549	64235	27025							
NC_051843.1	56733328	56786162	52834	convergent	TAF1	LOC100688354	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9960360708565332	0.5064121888908643	0.04927890929464627	1.0	10.29301837907784	1.080551015084533	190255	1297688	30677	4260							
NC_051843.1	59813343	59874197	60854	convergent	UPRT	ZDHHC15	True	False	False	False	False	False	False	False	False	False	True	65.2	False	1.28456	False	True	False	0.8970812435087774	0.32836411219394435	0.044298876764320344	0.0	5.99022566654049	0.5355365106788478	206230	785369	1167700	106185							
NC_051843.1	69851587	69907041	55454	convergent	PABPC5	LOC111094733	True	False	False	False	False	False	False	False	False	False	True	58.91	False	1.59948	False	True	False	0.875870436345781	0.2924858290026291	0.04369260166510152	0.0	8.959172780696745	0.9021937067636312	54314	1848307	3439600	71652							
NC_051843.1	74667098	74718660	51562	convergent	LOC119868578	LOC119868214	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8480670125730797	0.24835171265273154	0.04243521742992718	1.0	5.918637417741878	0.5036771819065129	57121	1774303	1996432	671							
NC_051843.1	77845859	77904191	58332	convergent	BHLHB9	LOC119868603	True	False	False	False	False	True	False	True	False	True	False		False		False	True	False	0.9199949358895961	0.3685224691879797	0.04524022595087824	0.0	7.924124396932849	0.832715396879155	375025	59876	325983	2642							
NC_051843.1	79168554	79226339	57785	convergent	FAM199X	ESX1	True	False	False	False	False	False	False	False	False	False	False	43.45	False	3.70414	False	True	False	0.9344836338718001	0.3945583557841205	0.04639520485750622	20.0	8.561121751064185	0.8299664304501188	47446	1382297	893307	56310							
NC_051843.1	82817447	82882230	64783	convergent	PRPS1	TSC22D3	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.448497247077393	0.9479217078699173	0.07601686917279775	67.0	11.38576280150001	1.4215672526577716	99838	2070815	423761	32133							
NC_051843.1	90957857	91025361	67504	convergent	LOC119868706	LOC111094871	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9397866315347959	0.40416668600618216	0.046927790843056885	1.0	7.326934142801724	0.6354155267854152	191609	1720629	2667534	40827							
NC_051843.1	97127995	97179954	51959	convergent	XIAP	LOC119868511	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.7944601621515052	0.1749010985870437	0.039307935290676256	0.0	10.26240789127558	1.1628878893395185	196026	1184266	26561	581							
NC_051843.1	99485997	99542726	56729	convergent	LOC492115	LOC609540	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9016478328173269	0.3362508274487751	0.04560033096281294	0.0	3.6999230921330883	0.37892440759948853	135639	1176099	2197273	2086							
NC_051843.1	104147730	104215864	68134	convergent	LOC119868710	IGSF1	True	False	False	False	False	False	False	False	False	False	False	32.96	False	5.8894	False	True	False	0.9684743507189687	0.45639680159007845	0.048480071007419245	1.0	4.065117340755269	0.49992706409424165	206797	2573615	1585209	63646							
NC_051843.1	105250253	105306545	56292	convergent	LOC119868568	LOC111094836	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9482955377145776	0.4196058149551004	0.046167678680932606	2.0	7.687813035370789	0.5639158792406331	3399	1477013	894256	19259							
NC_051843.1	105886803	105957615	70812	convergent	LOC111094882	GPC4	True	False	False	False	False	False	True	False	False	False	False		False		False	True	False	1.0147892338256004	0.5397668191593981	0.049304219415324126	1.0	10.76663331645857	0.9792371182495545	77791	833203	250446	70703							
NC_051843.1	116212579	116266672	54093	convergent	LOC100686375	LOC100856426	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9386261354201385	0.40200713401262056	0.04626501584787414	1.0	5.449168934397839	0.4680622160400249	35375	484047	3891650	11813							
NC_051843.1	122201824	122251894	50070	convergent	LOC100686136	LOC492221	True	False	False	False	False	True	False	True	False	False	False		False		False	True	False	0.9355189733217643	0.39641553336671376	0.04642212338798667	1.0	8.878713579289379	1.1083591050718764	201859	79580	845055	10867							
NC_051843.1	122735338	122788464	53126	convergent	LOC612447	LOC119868662	True	False	False	False	False	True	False	True	False	False	False		False		False	True	False	0.9325485726769756	0.3910807475792707	0.04622362112867021	1.0	5.426403528601083	0.5860971220445882	38099	134285	1380097	6074							
NC_051843.1	122883327	122939331	56004	convergent	LOC119868539	CETN2	True	False	False	False	False	True	False	True	False	False	False		False		True	True	False	1.0083485611310457	0.5283961227861231	0.05041138263140293	8.0	13.122225627159445	1.5601465967228216	61329	283713	1529525	5469							
