sampleName	Breed.Type	Category	BIOSAM.ID	run.IDs	sampleName2	sampleName3	sampleName4	Source	AlignmentCenter	Note	includedInVCF	includedInAnalyses	effectiveAutosomalMeanCoverage	Sex	CNV.keep	SNP.keep
PHAL000005	Continental toy Spaniel (Phalene)	Breed_Dogs			PHA041A2	FAM006813		Helsinki	Helsinki		YES	YES	21.87	Male	TRUE	TRUE
PHAR000001	Pharaoh Hound	Breed_Dogs	SAMN15625951	SRR12330224	FAM007120	27778		NHGRI	Michigan		YES	YES	17.8	Female	TRUE	TRUE
PHAR000002	Pharaoh Hound	Breed_Dogs	SAMN15625952	SRR12330223	FAM007121	27788		NHGRI	Michigan		YES	YES	19.29	Female	TRUE	TRUE
PHAR000003	Pharaoh Hound	Breed_Dogs	SAMN15625953	SRR12330222	FAM007122	27789		NHGRI	Michigan		YES	YES	18.69	Female	TRUE	TRUE
PHAR000004	Pharaoh Hound	Breed_Dogs			FK041A1	FAM005340		Helsinki	Helsinki		YES	YES	18.23	Female	TRUE	TRUE
PHAR000005	Pharaoh Hound	Breed_Dogs			FK065A1	FAM005341		Helsinki	Helsinki		YES	YES	19.92	Male	TRUE	TRUE
PHAR000006	Pharaoh Hound	Breed_Dogs			FK069A1	FAM005342		Helsinki	Helsinki		YES	YES	20.98	Male	TRUE	TRUE
PISH000001	Picardy Shepherd	Breed_Dogs	SAMN19522898	SRR14750334	FAM005893	2-ADN10095		Rennes	Michigan		YES	YES	18.67	Female	TRUE	TRUE
PISH000002	Picardy Shepherd	Breed_Dogs	SAMN19522899	SRR14750335	FAM006500	2-ADN3174		Rennes	Michigan		YES	YES	18.36	Male	TRUE	TRUE
PISH000003	Picardy Shepherd	Breed_Dogs	SAMN19522900	SRR14750336	FAM006501	2-ADN3183		Rennes	Michigan		YES	YES	17.89	Female	TRUE	TRUE
PISH000004	Picardy Shepherd	Breed_Dogs	SAMN19522901	SRR14750337	FAM006564	2-ADN7453		Rennes	Michigan		YES	YES	20.02	Female	TRUE	TRUE
PISH000005	Picardy Shepherd	Breed_Dogs	SAMN19522902	SRR14750339	FAM006590	2-ADN8962		Rennes	Michigan		YES	YES	20.03	Female	TRUE	TRUE
PISH000006	Picardy Shepherd	Breed_Dogs	SAMN19522903	SRR14750340	FAM006604	2-ADN9777		Rennes	Michigan		YES	YES	19.22	Female	TRUE	TRUE
PISP000001	Picardy Spaniel	Breed_Dogs	SAMN19522904	SRR14750341	FAM005900	3-ADN10670		Rennes	Michigan		YES	YES	17.83	Female	TRUE	TRUE
PISP000002	Picardy Spaniel	Breed_Dogs	SAMN19522905	SRR14750342	FAM006548	3-ADN618		Rennes	Michigan		YES	YES	18.48	Male	TRUE	TRUE
PISP000003	Picardy Spaniel	Breed_Dogs	SAMN19522906	SRR14750343	FAM006605	3-ADN9923		Rennes	Michigan		YES	YES	19.93	Male	TRUE	TRUE
PISP000004	Picardy Spaniel	Breed_Dogs	SAMN19522907	SRR14750344	FAM006606	3-ADN9924		Rennes	Michigan		YES	YES	20.49	Male	TRUE	TRUE
PITB000001	Pit Bull Terrier	Mixed/Other			PIT001A1	FAM006761		Helsinki	Helsinki		YES	YES	21.11	Female	TRUE	TRUE
PITB000002	Pit Bull Terrier	Mixed/Other			PIT002A1	FAM006762		Helsinki	Helsinki		YES	YES	19.97	Male	TRUE	TRUE
PLOT000001	Plott Hound	Breed_Dogs			POK002A1	FAM005759		Helsinki	Helsinki		YES	YES	18	Female	TRUE	TRUE
POLG000001	Polish Greyhound	Breed_Dogs			POL024A1	FAM006763		Helsinki	Helsinki		YES	YES	18.64	Female	TRUE	TRUE
POLG000002	Polish Greyhound	Breed_Dogs			POL027A1	FAM006764		Helsinki	Helsinki		YES	YES	17.57	Male	TRUE	TRUE
POLG000003	Polish Greyhound	Breed_Dogs			POL034A1	FAM006765		Helsinki	Helsinki		YES	YES	20.7	Male	TRUE	TRUE
POLG000004	Polish Greyhound	Breed_Dogs			POL036A1	FAM006766		Helsinki	Helsinki		YES	YES	19.81	Male	TRUE	TRUE
POLG000005	Polish Greyhound	Breed_Dogs			POL037B1	FAM006767		Helsinki	Helsinki		YES	YES	18.53	Male	TRUE	TRUE
POLG000006	Polish Greyhound	Breed_Dogs			POL044A1	FAM006768		Helsinki	Helsinki		YES	YES	19.23	Male	TRUE	TRUE
POLG000007	Polish Greyhound	Breed_Dogs			POL046A1	FAM006769		Helsinki	Helsinki		YES	YES	17.19	Female	TRUE	TRUE
POLS000001	Polish Lowland Sheepdog	Breed_Dogs			PO038	FAM005515		Bern	Bern		YES	YES	18.63	Male	TRUE	TRUE
POLS000002	Polish Lowland Sheepdog	Breed_Dogs			PO048	FAM005625		Bern	Bern		YES	YES	20.23	Female	TRUE	TRUE
POLS000003	Polish Tatra Sheepdog	Breed_Dogs	SAMN19522908	SRR14750345	FAM005963	2-ADN13813		Rennes	Michigan		YES	YES	19.08	Female	TRUE	TRUE
POLS000004	Polish Tatra Sheepdog	Breed_Dogs	SAMN19522909	SRR14750346	FAM005964	2-ADN13818		Rennes	Michigan		YES	YES	20.62	Male	TRUE	TRUE
POMR000001	Pomeranian	Breed_Dogs	SAMN15626073	SRR12330090	FAM007389	8521		NHGRI	Uppsala		NO	NO	9.34	Male	TRUE	FALSE
POMR000002	Pomeranian	Breed_Dogs			POM012A1	FAM005760		Helsinki	Helsinki		YES	YES	18.96	Male	TRUE	TRUE
POMR000003	Pomeranian	Breed_Dogs			ZS096	FAM004582		Bern	Uppsala		YES	YES	16.56	Male	TRUE	TRUE
POMR000004	Pomeranian	Breed_Dogs			ZS098	FAM004583		Bern	Uppsala		YES	YES	18.14	Female	TRUE	TRUE
POMR000005	Pomeranian	Breed_Dogs			ZS227	FAM004584		Bern	Uppsala		YES	YES	18.64	Male	TRUE	TRUE
POMR000006	Pomeranian	Breed_Dogs			ZS228	FAM004585		Bern	Uppsala		YES	YES	17.61	Female	TRUE	TRUE
POMR000007	Pomeranian	Breed_Dogs			ZS254	FAM004586		Bern	Uppsala		YES	YES	20.19	Female	TRUE	TRUE
POMR000008	Pomeranian	Breed_Dogs			ZS358	FAM004587		Bern	Uppsala		YES	YES	17.52	Female	TRUE	TRUE
POOD000001	Poodle	Breed_Dogs			TOY289A1	FAM005837		Helsinki	Helsinki		YES	YES	20.06	Female	TRUE	TRUE
POPT000001	Portuguese Pointer	Breed_Dogs			PS001A1	FAM005771		Helsinki	Helsinki		YES	YES	19.08	Female	TRUE	TRUE
PORC000001	Porcelaine	Breed_Dogs			POR001A1	FAM005761		Helsinki	Helsinki		YES	YES	18.56	Male	TRUE	TRUE
POSD000001	Portuguese Sheepdog	Breed_Dogs			CS001	FAM005486		Bern	Bern		YES	YES	17.81	Female	TRUE	TRUE
POSD000002	Portuguese Sheepdog	Breed_Dogs			CS003	FAM005487		Bern	Bern		YES	YES	18.1	Female	TRUE	TRUE
POSD000003	Portuguese Sheepdog	Breed_Dogs			CS010	FAM005488		Bern	Bern		YES	YES	18.06	Male	TRUE	TRUE
POSD000004	Portuguese Sheepdog	Breed_Dogs			SDA013A2	FAM005806		Helsinki	Helsinki		YES	YES	18.53	Female	TRUE	TRUE
POSD000005	Portuguese Sheepdog	Breed_Dogs			SDA115A1	FAM005807		Helsinki	Helsinki		YES	YES	18.29	Male	TRUE	TRUE
POSD000006	Portuguese Sheepdog	Breed_Dogs			SDA120A1	FAM005808		Helsinki	Helsinki		YES	YES	17.84	Male	TRUE	TRUE
POSH000001	Posavac Hound	Breed_Dogs			PAK001A1	FAM005726		Helsinki	Helsinki		YES	YES	18.47	Male	TRUE	TRUE
PPOD000001	Portuguese Podengo	Breed_Dogs			PPK020A1	FAM005762		Helsinki	Helsinki		YES	YES	18.19	Female	TRUE	TRUE
PPOD000002	Portuguese Podengo	Breed_Dogs			PPK087A1	FAM005763		Helsinki	Helsinki		YES	YES	17.49	Male	TRUE	TRUE
PPOD000003	Portuguese Podengo Pequeno	Breed_Dogs			PPK113A1	FAM005764		Helsinki	Helsinki		YES	YES	17.55	Male	TRUE	TRUE
PPOD000004	Portuguese Podengo Pequeno	Breed_Dogs			PPK128A1	FAM005765		Helsinki	Helsinki		YES	YES	19.25	Female	TRUE	TRUE
PPOP000001	Portuguese Podengo Pequeno	Breed_Dogs	SAMN15625954	SRR12330221	FAM007173	33229		NHGRI	Michigan		YES	YES	18.52	Male	TRUE	TRUE
PPOP000002	Portuguese Podengo Pequeno	Breed_Dogs	SAMN15625955	SRR12330220	FAM007390	34432		NHGRI	Uppsala		YES	YES	14.91	Male	TRUE	TRUE
PRKR000001	Prague Ratter	Breed_Dogs			PRK006A1	FAM005766		Helsinki	Helsinki		YES	YES	18.56	Male	TRUE	TRUE
PRKR000002	Prague Ratter	Breed_Dogs			PRK011A1	FAM005767		Helsinki	Helsinki		YES	YES	19.17	Female	TRUE	TRUE
PRKR000003	Prague Ratter	Breed_Dogs			PRK013A1	FAM005768		Helsinki	Helsinki		YES	YES	20.27	Male	TRUE	TRUE
PRKR000004	Prague Ratter	Breed_Dogs			PRK015A1	FAM005769		Helsinki	Helsinki		YES	YES	18.58	Female	TRUE	TRUE
PRKR000005	Prague Ratter	Breed_Dogs			PRK017A1	FAM005770		Helsinki	Helsinki		YES	YES	18.89	Male	TRUE	TRUE
PTAS000001	Polish Tatra Sheepdog	Breed_Dogs			OP001A1	FAM005723		Helsinki	Helsinki		YES	YES	18.02	Female	TRUE	TRUE
PTAS000002	Polish Tatra Sheepdog	Breed_Dogs			OP013A1	FAM005724		Helsinki	Helsinki		YES	YES	18.72	Male	TRUE	TRUE
PTAS000003	Polish Tatra Sheepdog	Breed_Dogs			OP014A3	FAM005725		Helsinki	Helsinki		YES	YES	18.65	Male	TRUE	TRUE
PTAS000004	Polish Tatra Sheepdog	Breed_Dogs	SAMN19522910	SRR14750347	FAM006508	3-ADN3504		Rennes	Michigan		YES	YES	18.93	Female	TRUE	TRUE
PTAS000005	Polish Tatra Sheepdog	Breed_Dogs	SAMN19522911	SRR14750348	FAM006519	3-ADN4051		Rennes	Michigan		YES	YES	20.18	Male	TRUE	TRUE
PTAS000006	Polish Tatra Sheepdog	Breed_Dogs	SAMN19522912	SRR14750351	FAM006573	3-ADN8024		Rennes	Michigan		YES	YES	17.63	Male	TRUE	TRUE
PTWD000001	Portuguese Water Dog	Breed_Dogs	SAMN15625956	SRR12330219	FAM007391	5834		NHGRI	Uppsala		YES	YES	15.74	Female	TRUE	TRUE
PTWD000002	Portuguese Water Dog	Breed_Dogs	SAMN15625957	SRR12330218	FAM007392	30157		NHGRI	Uppsala		YES	YES	17.13	Male	TRUE	TRUE
PTWD000003	Portuguese Water Dog	Breed_Dogs	SAMN15625958	SRR12330217	FAM007393	34618		NHGRI	Uppsala		YES	YES	17.3	Male	TRUE	TRUE
PTWD000004	Portuguese Water Dog	Breed_Dogs			PW001	FAM005444		Bern	Bern		YES	YES	17.74	Female	TRUE	TRUE
PTWD000005	Portuguese Water Dog	Breed_Dogs			PW002	FAM005445		Bern	Bern		YES	YES	19.24	Male	TRUE	TRUE
PTWD000006	Portuguese Water Dog	Breed_Dogs			PW004	FAM005446		Bern	Bern		YES	YES	18.79	Male	TRUE	TRUE
PTWD000007	Portuguese Water Dog	Breed_Dogs			PVK039A1	FAM005780		Helsinki	Helsinki		YES	YES	17.13	Male	TRUE	TRUE
PTWD000008	Portuguese Water Dog	Breed_Dogs			PVK063A1	FAM005781		Helsinki	Helsinki		YES	YES	20.31	Female	TRUE	TRUE
PUDL000001	Pudelpointer	Breed_Dogs	SAMN19522913	SRR14750352	FAM006506	3-ADN3489		Rennes	Michigan		YES	YES	18.21	Male	TRUE	TRUE
PUDL000002	Pudelpointer	Breed_Dogs	SAMN19522914	SRR14750353	FAM006509	3-ADN3545		Rennes	Michigan		YES	YES	17.46	Male	TRUE	TRUE
PUDL000003	Pudelpointer	Breed_Dogs	SAMN19522915	SRR14750354	FAM006517	3-ADN4024		Rennes	Michigan		YES	YES	17.76	Male	TRUE	TRUE
PUDL000004	Unknown	Breed_Dogs	SAMN19522916	SRR14750355	FAM006609	4-ADNPR3589_1		Rennes	Michigan		YES	NO	19.49	Male	TRUE	FALSE
PUGD000001	Pug	Breed_Dogs			MOP033A1	FAM005698		Helsinki	Helsinki		YES	YES	19.5	Male	TRUE	TRUE
PULI000001	Puli	Breed_Dogs			PU001	FAM005443		Bern	Bern		YES	YES	17.63	Male	TRUE	TRUE
PULI000002	Puli	Breed_Dogs			PUL002A1	FAM005772		Helsinki	Helsinki		YES	YES	17.37	Female	TRUE	TRUE
PULI000003	Puli	Breed_Dogs			PUL031A1	FAM005773		Helsinki	Helsinki		YES	YES	17.72	Male	TRUE	TRUE
PULI000004	Puli	Breed_Dogs			PUL042A1	FAM005774		Helsinki	Helsinki		YES	YES	19.87	Male	TRUE	TRUE
PULI000005	Puli	Breed_Dogs			PUL049A1	FAM005775		Helsinki	Helsinki		YES	YES	19.75	Female	TRUE	TRUE
PULI000006	Puli	Breed_Dogs			PUL059A1	FAM005776		Helsinki	Helsinki		YES	YES	20.52	Male	TRUE	TRUE
PUMI000001	Pumi	Breed_Dogs	SAMN15625959	SRR12330216	FAM007394	29689		NHGRI	Uppsala		YES	YES	16.68	Male	TRUE	TRUE
PUMI000002	Pumi	Breed_Dogs	SAMN15625960	SRR12330215	FAM007395	29695		NHGRI	Uppsala		YES	YES	19.41	Male	TRUE	TRUE
PUMI000003	Pumi	Breed_Dogs	SAMN15625961	SRR12330213	FAM007396	29697		NHGRI	Uppsala		YES	YES	17.35	Male	TRUE	TRUE
PUMI000004	Pumi	Breed_Dogs			PUM053A1	FAM005777		Helsinki	Helsinki		YES	YES	18.33	Female	TRUE	TRUE
PUMI000005	Pumi	Breed_Dogs			PUM078A1	FAM005778		Helsinki	Helsinki		YES	YES	17.94	Male	TRUE	TRUE
PUMI000006	Pumi	Breed_Dogs			PUM107A1	FAM005779		Helsinki	Helsinki		YES	YES	17.47	Female	TRUE	TRUE
PYMF000001	Pyrenean Mastiff	Breed_Dogs			PM021A1	FAM005744		Helsinki	Helsinki		YES	YES	18.68	Female	TRUE	TRUE
PYMF000002	Pyrenean Mastiff	Breed_Dogs			PM023A1	FAM005745		Helsinki	Helsinki		YES	YES	18.08	Male	TRUE	TRUE
PYMF000003	Pyrenean Mastiff	Breed_Dogs			PM030A1	FAM005746		Helsinki	Helsinki		YES	YES	18.2	Male	TRUE	TRUE
PYMF000004	Pyrenean Mastiff	Breed_Dogs			PM031A1	FAM005747		Helsinki	Helsinki		YES	YES	19.21	Female	TRUE	TRUE
PYMF000005	Pyrenean Mastiff	Breed_Dogs			PM103A1	FAM005748		Helsinki	Helsinki		YES	YES	19.36	Female	TRUE	TRUE
PYMF000006	Pyrenean Mastiff	Breed_Dogs			PM107A1	FAM005749		Helsinki	Helsinki		YES	YES	18.79	Male	TRUE	TRUE
PYSH000001	Pyrenean Shepherd	Breed_Dogs			BY004	FAM005564		Bern	Bern		YES	YES	18.05	Male	TRUE	TRUE
PYSH000002	Great Pyrenees	Breed_Dogs			BY008	FAM005565		Bern	Bern		YES	YES	19.55	Male	TRUE	TRUE
PYSH000003	Pyrenean Shepherd	Breed_Dogs			PYP074A2	FAM005784		Helsinki	Helsinki		YES	YES	19.35	Male	TRUE	TRUE
PYSH000004	Pyrenean Shepherd	Breed_Dogs			PYP212A1	FAM005785		Helsinki	Helsinki		YES	YES	19.56	Female	TRUE	TRUE
PYSH000005	Pyrenean Shepherd	Breed_Dogs	SAMN19522917	SRR14750356	FAM006576	2-ADN8314		Rennes	Michigan		YES	YES	20.23	Female	TRUE	TRUE
PYSH000006	Pyrenean Shepherd	Breed_Dogs	SAMN19522918	SRR14750477	FAM006585	2-ADN8766		Rennes	Michigan		YES	YES	19.36	Female	TRUE	TRUE
PYSH000007	Pyrenean Shepherd	Breed_Dogs	SAMN19522919	SRR14750478	FAM005896	2-ADN10301		Rennes	Michigan		YES	YES	20.55	Male	TRUE	TRUE
PYSH000008	Pyrenean Shepherd	Breed_Dogs	SAMN19522920	SRR14750479	FAM005897	2-ADN10309		Rennes	Michigan		YES	YES	18.75	Female	TRUE	TRUE
PYSH000009	Pyrenean Shepherd	Breed_Dogs	SAMN19522921	SRR14750480	FAM005906	2-ADN10899		Rennes	Michigan		YES	YES	19.7	Male	TRUE	TRUE
PYSH000010	Pyrenean Shepherd	Breed_Dogs	SAMN19522922	SRR14750482	FAM005910	2-ADN11030		Rennes	Michigan		YES	YES	17.92	Male	TRUE	TRUE
PYSH000011	Pyrenean Shepherd	Breed_Dogs	SAMN19522923	SRR14750483	FAM005922	2-ADN11623		Rennes	Michigan		YES	YES	17.58	Female	TRUE	TRUE
PYSH000012	Pyrenean Shepherd	Breed_Dogs	SAMN19522924	SRR14750484	FAM006578	2-ADN8322		Rennes	Michigan		YES	YES	19	Male	TRUE	TRUE
RABA000002	Ratonero Bodeguero Andaluz	Breed_Dogs			ART001	FAM005207		Helsinki	Helsinki		YES	YES	20.12	Male	TRUE	TRUE
RATT000001	Rat Terrier	Breed_Dogs			RT001A1	FAM005787		Helsinki	Helsinki		YES	YES	20.23	Female	TRUE	TRUE
RATT000002	Rat Terrier	Breed_Dogs			RT002A1	FAM005788		Helsinki	Helsinki		YES	YES	20.56	Female	TRUE	TRUE
REDB000001	Redbone Coonhound	Breed_Dogs			FAM007446	7932		Cornell	Uppsala		YES	YES	21.22	Female	TRUE	TRUE
REDB000002	Redbone Coonhound	Breed_Dogs			FAM007447	9834		Cornell	Uppsala		YES	YES	18.73	Female	TRUE	TRUE
REDB000003	Redbone Coonhound	Breed_Dogs			FAM007448	24586		Cornell	Uppsala		YES	YES	19.27	Female	TRUE	TRUE
RHOD000001	Rhodesian Ridgeback	Breed_Dogs	SAMN15625962	SRR12330212	FAM007103	21531		NHGRI	Michigan		YES	YES	19.77	Male	TRUE	TRUE
RHOD000002	Rhodesian Ridgeback	Breed_Dogs			RR318	FAM005626		Bern	Bern		YES	YES	18.39	Female	TRUE	TRUE
ROOS000001	Teddy Roosevelt Terrier	Breed_Dogs	SAMN15625963	SRR12330211	FAM007413	24735		NHGRI	Uppsala		YES	YES	19.62	Male	TRUE	TRUE
ROOS000002	Teddy Roosevelt Terrier	Breed_Dogs	SAMN15625964	SRR12330210	FAM007414	24776		NHGRI	Uppsala		YES	YES	19.98	Female	TRUE	TRUE
RTOY000001	Russian Toy	Breed_Dogs			RT001	FAM005448		Bern	Bern		YES	YES	18.24	Female	TRUE	TRUE
RTOY000002	Russian Toy	Breed_Dogs			RT002	FAM005449		Bern	Bern		YES	YES	18.13	Male	TRUE	TRUE
RUSH000001	Russian Hound	Breed_Dogs			VAK002A1	FAM005858		Helsinki	Helsinki		YES	YES	17.72	Female	TRUE	TRUE
RUSH000002	Russian Hound	Breed_Dogs			VAK007A1	FAM005859		Helsinki	Helsinki		YES	YES	16.97	Female	TRUE	TRUE
RUSH000003	Russian Hound	Breed_Dogs			VAK009A1	FAM005860		Helsinki	Helsinki		YES	YES	18.71	Female	TRUE	TRUE
RUSH000004	Russian Hound	Breed_Dogs			VAK013A1	FAM005861		Helsinki	Helsinki		YES	YES	25.75	Male	TRUE	TRUE
RUSH000005	Russian Hound	Breed_Dogs			VAK016A1	FAM005862		Helsinki	Helsinki		YES	YES	25.09	Male	TRUE	TRUE
RUSH000006	Russian Hound	Breed_Dogs			VAK017A1	FAM005863		Helsinki	Helsinki		YES	YES	17.02	Female	TRUE	TRUE
RUTY000001	Russian Toy	Breed_Dogs			VTK010A1	FAM005882		Helsinki	Helsinki		YES	YES	19.24	Female	TRUE	TRUE
RUTY000002	Russian Toy	Breed_Dogs			VTK017A1	FAM005883		Helsinki	Helsinki		YES	YES	17.43	Male	TRUE	TRUE
RUTY000003	Russian Toy	Breed_Dogs	SAMN19522925	SRR14750485	FAM005953	4-ADN13230		Rennes	Michigan		YES	YES	18.66	Female	TRUE	TRUE
RUTY000004	Russian Toy	Breed_Dogs	SAMN19522926	SRR14750486	FAM005954	3-ADN13236		Rennes	Michigan		YES	YES	18.42	Male	TRUE	TRUE
RWSE000001	Irish Red and White Setter	Breed_Dogs	SAMN15625965	SRR12330209	FAM007186	5386		NHGRI	Michigan		YES	YES	20.42	Female	TRUE	TRUE
SAAR000001	Saarloos Wolfdog	Breed_Dogs			SR001	FAM005456		Bern	Bern		YES	YES	19.31	Female	TRUE	TRUE
SAAR000002	Saarloos Wolfdog	Breed_Dogs			SWH032A1	FAM005834		Helsinki	Helsinki		YES	YES	17.55	Male	TRUE	TRUE
SAAR000003	Saarloos Wolfdog	Breed_Dogs			SWH034A1	FAM005835		Helsinki	Helsinki		YES	YES	17.25	Female	TRUE	TRUE
SAAR000004	Saarloos Wolfdog	Breed_Dogs	SAMN19522927	SRR14750487	FAM005959	2-ADN13632		Rennes	Michigan		YES	YES	17.12	Male	TRUE	TRUE
SALU000001	Saluki	Breed_Dogs		CRR032754	FAM004000	YPi3000		KIZ	Michigan	Oman	YES	YES	22.34	Male	FALSE	FALSE
SALU000002	Saluki	Breed_Dogs		CRR032989	FAM004055	YPi3001		RIT	Michigan		YES	YES	22.3	Male	FALSE	FALSE
SALU000003	Saluki	Breed_Dogs		CRR032999	FAM004113	YP170308-022		RIT	Michigan		YES	YES	18.39	Female	TRUE	TRUE
SAMO000001	Samoyed	Breed_Dogs	SAMN15625966	SRR12330208	FAM007206	14503		NHGRI	Michigan		YES	YES	17.56	Female	TRUE	TRUE
SAMO000002	Samoyed	Breed_Dogs	SAMN15625967	SRR12330207	FAM007400	33260		NHGRI	Uppsala		YES	YES	18.28	Male	TRUE	TRUE
SAMO000003	Samoyed	Breed_Dogs	SAMN15625968	SRR12330206	FAM007279	33261		NHGRI	Michigan		YES	YES	18.55	Female	TRUE	TRUE
SAMO000004	Samoyed	Breed_Dogs			SA020	FAM005519		Bern	Bern		YES	YES	17.88	Female	TRUE	TRUE
SARP000001	Sarplaninac	Breed_Dogs			SAR001A1	FAM005795		Helsinki	Helsinki		YES	YES	18.56	Female	TRUE	TRUE
SARP000002	Sarplaninac	Breed_Dogs			SAR002A1	FAM005796		Helsinki	Helsinki		YES	YES	18.51	Male	TRUE	TRUE
SARP000003	Sarplaninac	Breed_Dogs			SAR003A1	FAM005797		Helsinki	Helsinki		YES	YES	17.74	Female	TRUE	TRUE
SARP000004	Sarplaninac	Breed_Dogs			SAR004A1	FAM005798		Helsinki	Helsinki		YES	YES	19.47	Female	TRUE	TRUE
SCPD000001	Schapendoes	Breed_Dogs			NS078	FAM005618		Bern	Bern		YES	YES	18.66	Female	TRUE	TRUE
SCPD000002	Schapendoes	Breed_Dogs			NS079	FAM005619		Bern	Bern		YES	YES	19.07	Female	TRUE	TRUE
SCPD000003	Schapendoes	Breed_Dogs			SCP028A1	FAM005804		Helsinki	Helsinki		YES	YES	23.07	Female	TRUE	TRUE
SCPD000004	Schapendoes	Breed_Dogs			SCP088A1	FAM005805		Helsinki	Helsinki		YES	YES	20.74	Female	TRUE	TRUE
SEAL000001	Sealyham Terrier	Breed_Dogs	SAMN15625969	SRR12330205	FAM007276	33230		NHGRI	Michigan		NO	NO	4.86	Female	FALSE	FALSE
SEAL000002	Sealyham Terrier	Breed_Dogs	SAMN15625970	SRR12330204	FAM007277	33235		NHGRI	Michigan		YES	YES	17.89	Female	TRUE	TRUE
SEAL000003	Sealyham Terrier	Breed_Dogs	SAMN15625971	SRR12330202	FAM007280	33281		NHGRI	Michigan		YES	YES	17.57	Male	TRUE	TRUE
SEAL000004	Sealyham Terrier	Breed_Dogs	SAMN15625972	SRR12330201	FAM007282	33334		NHGRI	Michigan		YES	YES	13.58	Female	TRUE	TRUE
SEAL000005	Sealyham Terrier	Breed_Dogs	SAMN15625973	SRR12330200	FAM007283	33336		NHGRI	Michigan		YES	YES	17.64	Male	TRUE	TRUE
SEAL000006	Sealyham Terrier	Breed_Dogs	SAMN15625974	SRR12330199	FAM007401	33398		NHGRI	Uppsala		YES	YES	16.62	Female	TRUE	TRUE
SEAL000007	Sealyham Terrier	Breed_Dogs	SAMN15625975	SRR12330198	FAM007402	34153		NHGRI	Uppsala		YES	YES	17.97	Male	TRUE	TRUE
SEAL000008	Sealyham Terrier	Breed_Dogs	SAMN15625976	SRR12330197	FAM007404	34460		NHGRI	Uppsala		YES	YES	17.17	Female	TRUE	TRUE
SEAL000009	Sealyham Terrier	Breed_Dogs	SAMN15625977	SRR12330196	FAM007403	34461		NHGRI	Uppsala		YES	YES	16.87	Female	TRUE	TRUE
SEAL000010	Sealyham Terrier	Breed_Dogs	SAMN15625978	SRR12330195	FAM007405	34462		NHGRI	Uppsala		YES	YES	18.57	Male	TRUE	TRUE
SGGO000001	Segugio Italiano	Breed_Dogs			IAK001A1	FAM006725		Helsinki	Helsinki		YES	YES	19.6	Male	TRUE	TRUE
SGGO000002	Segugio Italiano	Breed_Dogs			IAK002A1	FAM006726		Helsinki	Helsinki		YES	YES	19.92	Female	TRUE	TRUE
SGGO000003	Segugio Italiano	Breed_Dogs			IAK003A1	FAM006727		Helsinki	Helsinki		YES	YES	18.64	Female	TRUE	TRUE
SGGO000004	Segugio Italiano	Breed_Dogs			IAK004A1	FAM006728		Helsinki	Helsinki		YES	YES	22.58	Male	TRUE	TRUE
SHAR000001	Chinese Shar-Pei	Breed_Dogs	SAMN15625979	SRR12330194	FAM007070	11443		NHGRI	Michigan		NO	NO	17.1	Female	FALSE	FALSE
SHAR000002	Chinese Shar-Pei	Breed_Dogs	SAMN15625980	SRR12330193	FAM007071	11447		NHGRI	Michigan		YES	YES	17.96	Female	FALSE	TRUE
SHAR000003	Chinese Shar-Pei	Breed_Dogs	SAMN15625981	SRR12330191	FAM007072	11448		NHGRI	Michigan		YES	YES	21.27	Male	TRUE	TRUE
SHIB000001	Shiba Inu	Breed_Dogs	SAMN15625982	SRR12330190	FAM007093	15049		NHGRI	Michigan		YES	YES	19.13	Female	TRUE	TRUE
SHIB000002	Shiba Inu	Breed_Dogs			SI001	FAM005454		Bern	Bern		YES	YES	18.14	Male	TRUE	TRUE
SHIB000003	Shiba Inu	Breed_Dogs			SHI186A1	FAM005810		Helsinki	Helsinki		YES	YES	17.9	Female	TRUE	TRUE
SHIH000001	Shih Tzu	Breed_Dogs	SAMN15625983	SRR12330189	FAM007178	3192		NHGRI	Michigan		YES	YES	19.93	Female	TRUE	TRUE
SHIH000002	Shih Tzu	Breed_Dogs			SZ001	FAM005458		Bern	Bern		YES	YES	18.02	Male	TRUE	TRUE
SHIH000003	Shih Tzu	Breed_Dogs			SZ003	FAM005459		Bern	Bern		YES	YES	17.23	Female	TRUE	TRUE
SHIH000004	Shih Tzu	Breed_Dogs			STZ017A1	FAM005829		Helsinki	Helsinki		YES	YES	22.85	Female	TRUE	TRUE
SHIH000005	Shih Tzu	Breed_Dogs			STZ018A1	FAM005830		Helsinki	Helsinki		YES	YES	20.98	Female	TRUE	TRUE
SHIL000001	Shiloh Shepherd	Breed_Dogs			FAM007449	4150		Cornell	Uppsala		YES	YES	18.47	Female	TRUE	TRUE
SIKU000001	Shikoku	Breed_Dogs	SAMN15625984	SRR12330188	FAM007257	31257		NHGRI	Michigan		YES	YES	18.57	Male	TRUE	TRUE
SILK000001	Silky Terrier	Breed_Dogs	SAMN15625985	SRR12330187	FAM007188	6209		NHGRI	Michigan		YES	YES	20.33	Female	FALSE	TRUE
SILK000002	Silky Terrier	Breed_Dogs	SAMN15625986	SRR12330186	FAM007190	7299		NHGRI	Michigan		YES	YES	23.95	Male	TRUE	TRUE
SILK000003	Silky Terrier	Breed_Dogs	SAMN15625987	SRR12330185	FAM007202	13190		NHGRI	Michigan		YES	YES	18.9	Male	TRUE	TRUE
